期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23028,1208888,英超,03-02 03:45,阿森纳,埃弗顿,4,0,1.32,5.14,10.35,https://www.okooo.com/soccer/match/1208888/history/
23028,1208889,英超,03-02 04:00,利物浦,狼队,2,0,1.46,4.71,7.20,https://www.okooo.com/soccer/match/1208889/history/
23028,1207754,足总杯,03-01 03:15,斯托克城,布莱顿,0,1,6.22,4.26,1.49,https://www.okooo.com/soccer/match/1207754/history/
23028,1208173,足总杯,03-01 03:30,莱切城,布莱克本,1,2,1.40,4.64,7.38,https://www.okooo.com/soccer/match/1208173/history/
23028,1208953,足总杯,03-01 03:45,富勒姆,利兹联,2,0,2.26,3.35,3.05,https://www.okooo.com/soccer/match/1208953/history/
23028,1207753,足总杯,03-01 04:00,布里斯托,曼城,0,3,15.31,7.40,1.16,https://www.okooo.com/soccer/match/1207753/history/
23028,1208885,足总杯,03-02 03:15,南安普敦,格林斯比,1,2,1.29,5.33,9.38,https://www.okooo.com/soccer/match/1208885/history/
23028,1208886,足总杯,03-02 03:30,伯恩利,弗利特伍德,1,0,1.26,5.55,10.92,https://www.okooo.com/soccer/match/1208886/history/
23028,1207755,足总杯,03-02 03:45,曼联,西汉姆,3,1,1.64,3.88,5.11,https://www.okooo.com/soccer/match/1207755/history/
23028,1208884,足总杯,03-02 03:55,谢菲联,热刺,1,0,5.25,3.76,1.64,https://www.okooo.com/soccer/match/1208884/history/
23028,1176605,意甲,03-01 03:45,尤文,都灵,4,2,1.72,3.45,5.49,https://www.okooo.com/soccer/match/1176605/history/
23028,1208991,法国杯,03-01 04:10,里昂,格勒诺布尔,2,1,1.29,5.20,9.40,https://www.okooo.com/soccer/match/1208991/history/
23028,1208993,法国杯,03-02 01:15,南特,朗斯,2,1,4.72,3.71,1.70,https://www.okooo.com/soccer/match/1208993/history/
23028,1208992,法国杯,03-02 01:45,图卢兹,罗德兹,6,1,1.25,5.77,10.01,https://www.okooo.com/soccer/match/1208992/history/
