期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24085,1256594,英冠,05-26 22:00,利兹联,南安普敦,0,1,2.22,3.29,3.18,https://www.okooo.com/soccer/match/1256594/history/
24085,1228162,意甲,05-27 00:00,亚特兰大,都灵,3,0,2.48,3.51,2.70,https://www.okooo.com/soccer/match/1228162/history/
24085,1228171,意甲,05-27 00:00,那不勒斯,莱切,0,0,1.35,5.28,7.62,https://www.okooo.com/soccer/match/1228171/history/
24085,1228164,意甲,05-27 02:45,恩波利,罗马,2,1,2.19,3.55,3.11,https://www.okooo.com/soccer/match/1228164/history/
24085,1228165,意甲,05-27 02:45,弗洛西诺内,乌迪内斯,0,1,2.51,3.06,2.99,https://www.okooo.com/soccer/match/1228165/history/
24085,1228169,意甲,05-27 02:45,拉齐奥,萨索洛,1,1,1.31,5.40,8.73,https://www.okooo.com/soccer/match/1228169/history/
24085,1228167,意甲,05-27 02:45,维罗纳,国际米兰,2,2,6.61,5.00,1.41,https://www.okooo.com/soccer/match/1228167/history/
24085,1219371,西甲,05-26 22:15,塞尔塔,巴伦西亚,2,2,1.90,3.63,3.85,https://www.okooo.com/soccer/match/1219371/history/
24085,1219379,西甲,05-26 22:15,拉斯马斯,阿拉维斯,1,1,2.31,3.40,2.99,https://www.okooo.com/soccer/match/1219379/history/
24085,1219377,西甲,05-27 03:00,塞维利亚,巴萨,1,2,4.34,4.20,1.70,https://www.okooo.com/soccer/match/1219377/history/
24085,1255824,葡萄牙杯,05-27 00:15,波尔图,里斯本,1,1,2.79,3.24,2.42,https://www.okooo.com/soccer/match/1255824/history/
24085,1242903,挪超,05-26 23:00,罗森博格,克里斯蒂安松,2,1,1.56,4.28,4.90,https://www.okooo.com/soccer/match/1242903/history/
24085,1242905,挪超,05-26 23:00,维京,汉坎,3,0,1.54,4.50,4.82,https://www.okooo.com/soccer/match/1242905/history/
24085,1242906,挪超,05-27 01:15,布兰,莫尔德,1,3,1.72,3.93,4.08,https://www.okooo.com/soccer/match/1242906/history/
