期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24001,1216663,英超,01-02 04:00,利物浦,纽卡斯尔,4,2,1.37,5.38,7.21,https://www.okooo.com/soccer/match/1216663/history/
24001,1219690,英冠,01-01 20:30,桑德兰,普雷斯顿,2,0,1.65,3.71,5.09,https://www.okooo.com/soccer/match/1219690/history/
24001,1219683,英冠,01-01 23:00,莱切城,哈德斯,4,1,1.24,5.79,11.13,https://www.okooo.com/soccer/match/1219683/history/
24001,1219687,英冠,01-01 23:00,女王巡游,加的夫城,1,2,2.41,2.96,3.13,https://www.okooo.com/soccer/match/1219687/history/
24001,1219681,英冠,01-01 23:00,布里斯托,米尔沃尔,0,1,2.18,3.17,3.35,https://www.okooo.com/soccer/match/1219681/history/
24001,1219684,英冠,01-01 23:00,米堡,考文垂,1,3,2.05,3.54,3.32,https://www.okooo.com/soccer/match/1219684/history/
24001,1219691,英冠,01-01 23:00,斯旺西,西布朗,1,0,3.15,3.19,2.27,https://www.okooo.com/soccer/match/1219691/history/
24001,1219680,英冠,01-01 23:00,布莱克本,罗瑟汉姆,2,2,1.46,4.52,5.99,https://www.okooo.com/soccer/match/1219680/history/
24001,1219685,英冠,01-01 23:00,诺维奇,南安普敦,1,1,3.49,3.62,1.96,https://www.okooo.com/soccer/match/1219685/history/
24001,1219682,英冠,01-01 23:00,利兹联,伯明翰,3,0,1.25,5.87,9.81,https://www.okooo.com/soccer/match/1219682/history/
24001,1219686,英冠,01-01 23:00,普利茅斯,沃特福德,3,3,2.62,3.63,2.41,https://www.okooo.com/soccer/match/1219686/history/
24001,1219689,英冠,01-01 23:00,斯托克城,伊普斯,0,0,2.88,3.25,2.39,https://www.okooo.com/soccer/match/1219689/history/
24001,1219688,英冠,01-02 01:15,谢周三,赫尔城,3,1,2.81,3.21,2.47,https://www.okooo.com/soccer/match/1219688/history/
24001,1220240,英甲,01-01 23:00,朴次茅斯,斯蒂文尼奇,2,1,1.96,3.33,3.70,https://www.okooo.com/soccer/match/1220240/history/
