期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25125,1296140,英超,08-31 21:00,诺丁汉森林,西汉姆,0,3,1.66,3.99,4.99,https://www.okooo.com/soccer/match/1296140/history/
25125,1296135,英超,08-31 21:00,布莱顿,曼城,2,1,3.55,3.64,2.01,https://www.okooo.com/soccer/match/1296135/history/
25125,1296138,英超,08-31 23:30,利物浦,阿森纳,1,0,2.36,3.36,3.03,https://www.okooo.com/soccer/match/1296138/history/
25125,1296134,英超,09-01 02:00,维拉,水晶宫,0,3,2.08,3.48,3.52,https://www.okooo.com/soccer/match/1296134/history/
25125,1299795,德甲,08-31 21:30,沃尔夫斯堡,美因茨,1,1,2.14,3.53,3.26,https://www.okooo.com/soccer/match/1299795/history/
25125,1299791,德甲,08-31 23:30,多特蒙德,柏林联合,3,0,1.42,4.85,6.81,https://www.okooo.com/soccer/match/1299791/history/
25125,1299798,德甲,09-01 01:30,科隆,弗赖堡,4,1,2.55,3.31,2.74,https://www.okooo.com/soccer/match/1299798/history/
25125,1292583,意甲,09-01 00:30,都灵,佛罗伦萨,0,0,3.21,3.02,2.41,https://www.okooo.com/soccer/match/1292583/history/
25125,1292576,意甲,09-01 00:30,热那亚,尤文,0,1,4.99,3.23,1.84,https://www.okooo.com/soccer/match/1292576/history/
25125,1292577,意甲,09-01 02:45,国际米兰,乌迪内斯,1,2,1.27,5.70,10.36,https://www.okooo.com/soccer/match/1292577/history/
25125,1292578,意甲,09-01 02:45,拉齐奥,维罗纳,4,0,1.55,3.91,6.46,https://www.okooo.com/soccer/match/1292578/history/
25125,1302572,西甲,08-31 23:00,塞尔塔,比利亚雷,1,1,3.12,3.47,2.23,https://www.okooo.com/soccer/match/1302572/history/
25125,1302577,西甲,09-01 01:00,贝蒂斯,毕尔巴鄂,1,2,3.14,3.15,2.38,https://www.okooo.com/soccer/match/1302577/history/
25125,1302578,西甲,09-01 03:30,巴列卡诺,巴萨,1,1,6.53,5.14,1.41,https://www.okooo.com/soccer/match/1302578/history/
