期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25100,1295683,天皇杯,07-16 18:00,京都不死鸟,横滨FC,1,1,1.72,3.46,4.46,https://www.okooo.com/soccer/match/1295683/history/
25100,1294482,天皇杯,07-16 18:00,湘南海洋,清水鼓动,0,0,2.83,3.37,2.24,https://www.okooo.com/soccer/match/1294482/history/
25100,1295671,欧冠,07-15 23:00,阿拉木图凯拉特,奥林匹亚,2,0,2.13,3.20,3.34,https://www.okooo.com/soccer/match/1295671/history/
25100,1295666,欧冠,07-15 23:30,红色小鬼,维京人,1,0,1.86,3.65,3.70,https://www.okooo.com/soccer/match/1295666/history/
25100,1295662,欧冠,07-16 01:00,米尔萨米,库普斯,0,0,2.89,3.35,2.29,https://www.okooo.com/soccer/match/1295662/history/
25100,1295670,欧冠,07-16 01:00,列加斯,塔林利瓦迪亚,1,0,1.51,4.30,5.42,https://www.okooo.com/soccer/match/1295670/history/
25100,1295675,欧冠,07-16 02:00,斯肯迪亚,新圣徒,1,1,1.59,3.85,5.32,https://www.okooo.com/soccer/match/1295675/history/
25100,1295674,欧冠,07-16 02:30,埃斯卡尔德斯国际,布加勒斯特星,2,1,7.04,4.75,1.38,https://www.okooo.com/soccer/match/1295674/history/
25100,1295659,欧冠,07-16 03:00,辛连斯基,维尔托斯,2,1,1.03,13.45,37.76,https://www.okooo.com/soccer/match/1295659/history/
25100,1295584,欧联,07-18 01:00,赫根,特尔纳瓦斯巴达,2,2,1.41,4.46,6.64,https://www.okooo.com/soccer/match/1295584/history/
25100,1295572,欧联,07-18 01:30,克卢日,保克什,3,0,1.31,4.95,8.22,https://www.okooo.com/soccer/match/1295572/history/
25100,1295575,欧联,07-18 02:00,采列,沙巴巴库,2,3,1.83,3.71,3.74,https://www.okooo.com/soccer/match/1295575/history/
25100,1295580,欧联,07-18 03:00,贝尔格莱德游击,AEK拉纳卡,1,0,3.73,3.20,1.98,https://www.okooo.com/soccer/match/1295580/history/
25100,1291589,挪超,07-17 00:00,腓特烈斯塔,博德闪耀,0,1,4.82,4.19,1.59,https://www.okooo.com/soccer/match/1291589/history/
