期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25042,1260398,英超,03-16 21:30,阿森纳,切尔西,1,0,1.71,3.66,5.11,https://www.okooo.com/soccer/match/1260398/history/
25042,1260401,英超,03-16 21:30,富勒姆,热刺,2,0,1.84,3.84,3.97,https://www.okooo.com/soccer/match/1260401/history/
25042,1260403,英超,03-17 03:00,莱切城,曼联,0,3,4.36,3.68,1.81,https://www.okooo.com/soccer/match/1260403/history/
25042,1269540,德甲,03-16 22:30,波鸿,法兰克福,1,3,2.69,3.53,2.50,https://www.okooo.com/soccer/match/1269540/history/
25042,1269533,德甲,03-17 02:30,斯图加特,勒沃库森,3,4,3.23,3.36,2.23,https://www.okooo.com/soccer/match/1269533/history/
25042,1269209,意甲,03-16 22:00,博洛尼亚,拉齐奥,5,0,2.29,2.97,3.53,https://www.okooo.com/soccer/match/1269209/history/
25042,1269214,意甲,03-16 23:00,罗马,卡利亚里,1,0,1.48,4.26,6.84,https://www.okooo.com/soccer/match/1269214/history/
25042,1269210,意甲,03-17 01:00,佛罗伦萨,尤文,3,0,3.30,3.06,2.35,https://www.okooo.com/soccer/match/1269210/history/
25042,1269208,意甲,03-17 03:45,亚特兰大,国际米兰,0,2,2.60,3.21,2.78,https://www.okooo.com/soccer/match/1269208/history/
25042,1260010,西甲,03-16 23:15,塞维利亚,毕尔巴鄂,0,1,2.62,3.01,2.92,https://www.okooo.com/soccer/match/1260010/history/
25042,1260009,西甲,03-17 01:30,巴列卡诺,皇家社会,2,2,2.38,2.89,3.46,https://www.okooo.com/soccer/match/1260009/history/
25042,1260007,西甲,03-17 04:00,马竞,巴萨,2,4,3.09,3.59,2.22,https://www.okooo.com/soccer/match/1260007/history/
25042,1263244,法甲,03-17 00:15,布雷斯特,兰斯,0,0,1.65,3.75,5.41,https://www.okooo.com/soccer/match/1263244/history/
25042,1263241,法甲,03-17 03:45,巴黎圣曼,马赛,3,1,1.34,5.41,8.07,https://www.okooo.com/soccer/match/1263241/history/
