期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23144,1237056,欧联,11-10 01:45,阿贾克斯,布莱顿,0,2,4.06,4.31,1.72,https://www.okooo.com/soccer/match/1237056/history/
23144,1237062,欧联,11-10 01:45,图卢兹,利物浦,3,2,6.01,4.68,1.47,https://www.okooo.com/soccer/match/1237062/history/
23144,1237059,欧联,11-10 01:45,林茨,圣吉罗斯,3,0,3.59,3.62,1.97,https://www.okooo.com/soccer/match/1237059/history/
23144,1237057,欧联,11-10 01:45,雷恩,帕纳辛纳科斯,3,1,1.70,3.79,4.80,https://www.okooo.com/soccer/match/1237057/history/
23144,1237061,欧联,11-10 01:45,卡拉巴,勒沃库森,0,1,6.82,4.95,1.40,https://www.okooo.com/soccer/match/1237061/history/
23144,1237058,欧联,11-10 01:45,布拉格斯拉维亚,罗马,2,0,2.67,3.06,2.80,https://www.okooo.com/soccer/match/1237058/history/
23144,1237067,欧联,11-10 04:00,里斯本,琴斯托霍瓦,2,1,1.26,5.70,10.78,https://www.okooo.com/soccer/match/1237067/history/
23144,1237069,欧联,11-10 04:00,赫根,莫尔德,1,3,2.46,3.82,2.55,https://www.okooo.com/soccer/match/1237069/history/
23144,1237065,欧联,11-10 04:00,西汉姆,奥林匹亚科斯,1,0,1.46,4.41,6.68,https://www.okooo.com/soccer/match/1237065/history/
23144,1237070,欧联,11-10 04:00,弗赖堡,托波拉,5,0,1.16,7.58,15.75,https://www.okooo.com/soccer/match/1237070/history/
23144,1237068,欧联,11-10 04:00,雅典AEK,马赛,0,2,2.48,3.44,2.74,https://www.okooo.com/soccer/match/1237068/history/
23144,1237064,欧联,11-10 04:00,亚特兰大,格拉茨风暴,1,0,1.28,5.68,9.85,https://www.okooo.com/soccer/match/1237064/history/
23144,1237066,欧联,11-10 04:00,流浪者,布斯巴达,2,1,1.80,3.73,4.24,https://www.okooo.com/soccer/match/1237066/history/
23144,1237071,欧联,11-10 04:00,贝蒂斯,艾里斯,4,1,1.25,5.89,10.95,https://www.okooo.com/soccer/match/1237071/history/
