期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25079,1286399,J联赛,05-21 18:00,川崎前锋,浦和红钻,2,2,1.99,3.42,3.50,https://www.okooo.com/soccer/match/1286399/history/
25079,1286400,J联赛,05-21 18:00,横滨水手,神户胜利,1,2,4.87,4.00,1.61,https://www.okooo.com/soccer/match/1286400/history/
25079,1291382,日联杯,05-21 17:30,横滨FC,町田泽维亚,1,1,4.48,3.16,1.82,https://www.okooo.com/soccer/match/1291382/history/
25079,1291387,日联杯,05-21 18:00,新泻天鹅,东京绿茵,0,2,2.63,2.94,2.69,https://www.okooo.com/soccer/match/1291387/history/
25079,1291388,日联杯,05-21 18:00,京都不死鸟,大阪樱花,1,4,2.41,3.30,2.67,https://www.okooo.com/soccer/match/1291388/history/
25079,1291385,日联杯,05-21 18:00,湘南海洋,东京FC,1,0,2.42,3.26,2.70,https://www.okooo.com/soccer/match/1291385/history/
25079,1291386,日联杯,05-21 18:00,磐田喜悦,大阪钢巴,1,1,3.98,3.57,1.79,https://www.okooo.com/soccer/match/1291386/history/
25079,1291384,日联杯,05-21 18:00,雷法山口,柏太阳神,0,2,3.73,3.18,1.97,https://www.okooo.com/soccer/match/1291384/history/
25079,1291383,日联杯,05-21 18:00,富山胜利,福冈黄蜂,1,2,3.37,2.91,2.20,https://www.okooo.com/soccer/match/1291383/history/
25079,1288932,欧联,05-22 03:00,热刺,曼联,1,0,3.33,3.30,2.24,https://www.okooo.com/soccer/match/1288932/history/
25079,1260482,英超,05-21 03:00,水晶宫,狼队,4,2,2.38,3.31,3.04,https://www.okooo.com/soccer/match/1260482/history/
25079,1291817,英超,05-21 03:00,曼城,伯恩茅斯,3,1,1.34,5.45,8.15,https://www.okooo.com/soccer/match/1291817/history/
25079,1281037,瑞典超,05-23 01:00,哈马比,米亚尔比,1,2,1.66,3.93,4.53,https://www.okooo.com/soccer/match/1281037/history/
25079,1281041,瑞典超,05-23 01:00,马尔默,索尔纳,0,0,1.70,3.59,4.83,https://www.okooo.com/soccer/match/1281041/history/
