期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24093,1251235,友谊赛,06-13 07:00,美国,巴西,1,1,7.76,5.13,1.34,https://www.okooo.com/soccer/match/1251235/history/
24093,1257070,天皇杯,06-12 18:00,新泻天鹅,北九州向日葵,4,4,1.18,6.31,11.35,https://www.okooo.com/soccer/match/1257070/history/
24093,1256516,天皇杯,06-12 18:00,秋田蓝色闪电,磐城FC,0,2,3.46,3.14,2.04,https://www.okooo.com/soccer/match/1256516/history/
24093,1257071,天皇杯,06-12 18:00,大阪钢巴,福岛联,3,0,1.17,6.50,12.33,https://www.okooo.com/soccer/match/1257071/history/
24093,1257067,天皇杯,06-12 18:00,柏太阳神,盛冈仙鹤,2,0,1.26,5.42,8.88,https://www.okooo.com/soccer/match/1257067/history/
24093,1256518,天皇杯,06-12 18:00,熊本深红,水户蜀葵,1,2,1.77,3.47,4.09,https://www.okooo.com/soccer/match/1256518/history/
24093,1257072,天皇杯,06-12 18:00,京都不死鸟,大宫松鼠,2,0,1.35,4.83,6.93,https://www.okooo.com/soccer/match/1257072/history/
24093,1256523,天皇杯,06-12 18:00,群马温泉,雷法山口,1,1,4.25,3.28,1.81,https://www.okooo.com/soccer/match/1256523/history/
24093,1256520,天皇杯,06-12 18:00,藤枝MYFC,枥木SC,2,0,2.16,3.18,3.13,https://www.okooo.com/soccer/match/1256520/history/
24093,1257066,天皇杯,06-12 18:00,长崎航海,赞岐釜玉海,3,2,,,,https://www.okooo.com/soccer/match/1257066/history/
24093,1256522,天皇杯,06-12 18:00,大分三神,鹿儿岛联,1,0,2.65,3.15,2.49,https://www.okooo.com/soccer/match/1256522/history/
24093,1256519,天皇杯,06-12 18:00,冈山绿雉,爱媛FC,1,7,1.45,4.09,6.28,https://www.okooo.com/soccer/match/1256519/history/
24093,1256521,天皇杯,06-12 18:00,德岛漩涡,仙台七夕,1,0,2.45,3.07,2.77,https://www.okooo.com/soccer/match/1256521/history/
24093,1257073,天皇杯,06-12 18:00,神户胜利,富山胜利,2,0,1.21,5.76,10.94,https://www.okooo.com/soccer/match/1257073/history/
