期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24015,1245872,足总杯,01-27 03:45,切尔西,维拉,0,0,1.88,3.81,3.69,https://www.okooo.com/soccer/match/1245872/history/
24015,1245867,足总杯,01-27 03:45,谢周三,考文垂,1,1,3.60,3.56,1.96,https://www.okooo.com/soccer/match/1245867/history/
24015,1246860,足总杯,01-27 03:45,布里斯托,诺丁汉森林,0,0,3.25,3.25,2.20,https://www.okooo.com/soccer/match/1246860/history/
24015,1245865,足总杯,01-27 04:00,热刺,曼城,0,1,3.66,4.02,1.84,https://www.okooo.com/soccer/match/1245865/history/
24015,1226107,德甲,01-27 03:30,法兰克福,美因茨,1,0,2.19,3.32,3.32,https://www.okooo.com/soccer/match/1226107/history/
24015,1226412,德乙,01-27 01:30,凯泽斯劳滕,沙尔克,4,1,2.56,3.52,2.48,https://www.okooo.com/soccer/match/1226412/history/
24015,1226413,德乙,01-27 01:30,汉诺威,纽伦堡,3,0,1.82,3.65,3.95,https://www.okooo.com/soccer/match/1226413/history/
24015,1228003,意甲,01-27 03:45,卡利亚里,都灵,1,2,3.63,3.03,2.20,https://www.okooo.com/soccer/match/1228003/history/
24015,1219219,西甲,01-27 04:00,阿尔梅里亚,阿拉维斯,0,3,2.76,3.07,2.71,https://www.okooo.com/soccer/match/1219219/history/
24015,1225375,法甲,01-27 04:00,里昂,雷恩,2,3,2.49,3.33,2.80,https://www.okooo.com/soccer/match/1225375/history/
24015,1224570,荷甲,01-27 03:00,兹沃勒,维迪斯,1,0,2.10,3.46,3.28,https://www.okooo.com/soccer/match/1224570/history/
24015,1224934,荷乙,01-27 03:00,海牙,埃门,3,0,1.82,3.65,3.77,https://www.okooo.com/soccer/match/1224934/history/
24015,1224935,荷乙,01-27 03:00,格拉夫夏普,芬洛,3,0,1.68,3.93,4.17,https://www.okooo.com/soccer/match/1224935/history/
24015,1224937,荷乙,01-27 03:00,海尔蒙特,布雷达,1,0,3.19,3.63,2.01,https://www.okooo.com/soccer/match/1224937/history/
