期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23033,1171675,英超,03-11 23:00,热刺,诺丁汉森林,3,1,1.44,4.51,7.32,https://www.okooo.com/soccer/match/1171675/history/
23033,1171672,英超,03-11 23:00,莱切城,切尔西,1,3,3.98,3.59,1.91,https://www.okooo.com/soccer/match/1171672/history/
23033,1171671,英超,03-11 23:00,利兹联,布莱顿,2,2,4.15,3.70,1.85,https://www.okooo.com/soccer/match/1171671/history/
23033,1171669,英超,03-11 23:00,埃弗顿,布伦特,1,0,2.66,3.06,2.86,https://www.okooo.com/soccer/match/1171669/history/
23033,1171668,英超,03-12 01:30,水晶宫,曼城,0,1,9.51,5.00,1.34,https://www.okooo.com/soccer/match/1171668/history/
23033,1172713,德甲,03-11 22:30,柏林赫塔,美因茨,1,1,3.00,3.36,2.35,https://www.okooo.com/soccer/match/1172713/history/
23033,1172711,德甲,03-11 22:30,法兰克福,斯图加特,1,1,2.06,3.42,3.61,https://www.okooo.com/soccer/match/1172711/history/
23033,1172708,德甲,03-11 22:30,莱比锡,门兴,3,0,1.38,5.20,7.23,https://www.okooo.com/soccer/match/1172708/history/
23033,1172707,德甲,03-11 22:30,拜仁,奥格斯堡,5,3,1.10,10.67,21.30,https://www.okooo.com/soccer/match/1172707/history/
23033,1172714,德甲,03-12 01:30,沙尔克,多特蒙德,2,2,4.27,3.79,1.80,https://www.okooo.com/soccer/match/1172714/history/
23033,1176628,意甲,03-12 01:00,那不勒斯,亚特兰大,2,0,1.68,3.87,5.00,https://www.okooo.com/soccer/match/1176628/history/
23033,1176621,意甲,03-12 03:45,博洛尼亚,拉齐奥,0,0,3.21,2.96,2.47,https://www.okooo.com/soccer/match/1176621/history/
23033,1176233,西甲,03-11 23:15,埃尔切,巴拉多利德,1,1,2.55,3.25,2.81,https://www.okooo.com/soccer/match/1176233/history/
23033,1176239,西甲,03-12 04:00,巴伦西亚,奥萨苏纳,1,0,2.02,3.18,4.06,https://www.okooo.com/soccer/match/1176239/history/
