期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23113,1198383,欧预赛,09-09 21:00,阿塞拜疆,比利时,0,1,14.13,6.59,1.19,https://www.okooo.com/soccer/match/1198383/history/
23113,1198322,欧预赛,09-10 00:00,乌克兰,英格兰,1,1,7.46,4.35,1.44,https://www.okooo.com/soccer/match/1198322/history/
23113,1198382,欧预赛,09-10 00:00,爱沙尼亚,瑞典,0,5,8.73,4.86,1.35,https://www.okooo.com/soccer/match/1198382/history/
23113,1198323,欧预赛,09-10 02:45,北马其顿,意大利,1,1,10.49,5.28,1.29,https://www.okooo.com/soccer/match/1198323/history/
23113,1198458,欧预赛,09-10 02:45,科索沃,瑞士,2,2,4.96,3.72,1.69,https://www.okooo.com/soccer/match/1198458/history/
23113,1198457,欧预赛,09-10 02:45,罗马尼亚,以色列,1,1,2.07,3.44,3.47,https://www.okooo.com/soccer/match/1198457/history/
23113,1198429,欧预赛,09-10 21:00,哈萨克斯坦,北爱尔兰,1,0,2.95,2.97,2.58,https://www.okooo.com/soccer/match/1198429/history/
23113,1198430,欧预赛,09-11 00:00,芬兰,丹麦,0,1,6.37,3.78,1.57,https://www.okooo.com/soccer/match/1198430/history/
23113,1198404,欧预赛,09-11 00:00,黑山,保加利亚,2,1,1.76,3.38,5.06,https://www.okooo.com/soccer/match/1198404/history/
23113,1198365,欧预赛,09-11 02:45,阿尔巴尼亚,波兰,2,0,3.35,3.02,2.32,https://www.okooo.com/soccer/match/1198365/history/
23113,1198304,欧预赛,09-11 02:45,爱尔兰,荷兰,1,2,5.90,3.76,1.61,https://www.okooo.com/soccer/match/1198304/history/
23113,1224755,荷乙,09-09 22:30,特尔斯达,芬洛,1,2,2.38,3.51,2.62,https://www.okooo.com/soccer/match/1224755/history/
23113,1224756,荷乙,09-10 00:45,坎布尔,登博思,3,1,1.33,5.22,6.99,https://www.okooo.com/soccer/match/1224756/history/
23113,1224757,荷乙,09-10 03:00,布雷达,罗达JC,1,3,1.95,3.60,3.39,https://www.okooo.com/soccer/match/1224757/history/
