期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23016,1175681,英冠,02-11 04:00,伯明翰,西布朗,2,0,3.63,3.29,2.04,https://www.okooo.com/soccer/match/1175681/history/
23016,1172678,德甲,02-11 03:30,沙尔克,沃尔夫斯堡,0,0,3.68,3.63,1.97,https://www.okooo.com/soccer/match/1172678/history/
23016,1174685,德乙,02-11 01:30,卡尔斯鲁厄,菲尔特,2,1,2.49,3.31,2.71,https://www.okooo.com/soccer/match/1174685/history/
23016,1174677,德乙,02-11 01:30,比勒菲尔德,罗斯托克,0,1,2.26,3.16,3.20,https://www.okooo.com/soccer/match/1174677/history/
23016,1176587,意甲,02-11 03:45,AC米兰,都灵,1,0,1.74,3.59,5.02,https://www.okooo.com/soccer/match/1176587/history/
23016,1176192,西甲,02-11 04:00,加的斯,赫罗纳,2,0,3.04,3.07,2.49,https://www.okooo.com/soccer/match/1176192/history/
23016,1171084,荷乙,02-11 03:00,威廉二世,多德勒支,1,0,1.32,4.83,8.41,https://www.okooo.com/soccer/match/1171084/history/
23016,1171080,荷乙,02-11 03:00,马斯特里,奥斯,5,1,1.91,3.62,3.48,https://www.okooo.com/soccer/match/1171080/history/
23016,1171077,荷乙,02-11 03:00,登博思,阿贾青年队,4,2,2.77,3.73,2.18,https://www.okooo.com/soccer/match/1171077/history/
23016,1171081,荷乙,02-11 03:00,布雷达,格拉夫夏普,2,0,2.65,3.34,2.43,https://www.okooo.com/soccer/match/1171081/history/
23016,1171083,荷乙,02-11 03:00,芬洛,赫拉克勒斯,3,1,3.63,3.61,1.87,https://www.okooo.com/soccer/match/1171083/history/
23016,1171082,荷乙,02-11 03:00,兹沃勒,阿尔青年队,4,1,1.24,5.79,9.52,https://www.okooo.com/soccer/match/1171082/history/
23016,1171079,荷乙,02-11 03:00,海尔蒙特,罗达JC,1,0,3.16,3.24,2.16,https://www.okooo.com/soccer/match/1171079/history/
23016,1171078,荷乙,02-11 03:00,埃因FC,阿尔梅勒,0,1,2.40,3.18,2.81,https://www.okooo.com/soccer/match/1171078/history/
