期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24084,1255857,亚冠,05-26 00:00,艾因,横滨水手,5,1,2.02,3.81,3.02,https://www.okooo.com/soccer/match/1255857/history/
24084,1255926,足总杯,05-25 22:00,曼城,曼联,1,2,1.32,5.68,8.27,https://www.okooo.com/soccer/match/1255926/history/
24084,1255124,德国杯,05-26 02:00,凯泽斯劳滕,勒沃库森,0,1,14.47,7.96,1.15,https://www.okooo.com/soccer/match/1255124/history/
24084,1228168,意甲,05-26 00:00,尤文,蒙扎,2,0,1.51,4.50,5.79,https://www.okooo.com/soccer/match/1228168/history/
24084,1228170,意甲,05-26 02:45,AC米兰,萨勒尼塔纳,3,3,1.11,9.81,18.33,https://www.okooo.com/soccer/match/1228170/history/
24084,1219374,西甲,05-25 20:00,奥萨苏纳,比利亚雷,1,1,2.53,3.64,2.56,https://www.okooo.com/soccer/match/1219374/history/
24084,1219376,西甲,05-25 22:15,皇家社会,马竞,0,2,2.59,3.28,2.72,https://www.okooo.com/soccer/match/1219376/history/
24084,1219370,西甲,05-26 00:30,阿尔梅里亚,加的斯,6,1,2.08,3.70,3.24,https://www.okooo.com/soccer/match/1219370/history/
24084,1219375,西甲,05-26 00:30,巴列卡诺,毕尔巴鄂,0,1,3.11,3.22,2.34,https://www.okooo.com/soccer/match/1219375/history/
24084,1219378,西甲,05-26 03:00,皇马,贝蒂斯,0,0,1.21,7.03,11.23,https://www.okooo.com/soccer/match/1219378/history/
24084,1255126,法国杯,05-26 03:00,里昂,巴黎圣曼,1,2,4.99,4.37,1.57,https://www.okooo.com/soccer/match/1255126/history/
24084,1242366,瑞典超,05-25 22:00,哥德堡盖斯,赫根,3,0,2.92,3.68,2.15,https://www.okooo.com/soccer/match/1242366/history/
24084,1242367,瑞典超,05-25 23:30,米亚尔比,佐加顿斯,1,3,2.96,3.23,2.32,https://www.okooo.com/soccer/match/1242367/history/
24084,1242900,挪超,05-26 00:00,腓特烈斯塔,特罗姆瑟,0,0,1.86,3.43,3.98,https://www.okooo.com/soccer/match/1242900/history/
