期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25010,1260328,英超,01-18 23:00,布伦特,利物浦,0,2,5.88,5.00,1.46,https://www.okooo.com/soccer/match/1260328/history/
25010,1260332,英超,01-18 23:00,莱切城,富勒姆,0,2,4.43,3.71,1.78,https://www.okooo.com/soccer/match/1260332/history/
25010,1260336,英超,01-18 23:00,西汉姆,水晶宫,0,2,2.75,3.24,2.61,https://www.okooo.com/soccer/match/1260336/history/
25010,1260327,英超,01-19 01:30,阿森纳,维拉,2,2,1.55,4.11,5.98,https://www.okooo.com/soccer/match/1260327/history/
25010,1269463,德甲,01-18 22:30,拜仁,沃尔夫斯堡,3,2,1.14,8.51,16.46,https://www.okooo.com/soccer/match/1269463/history/
25010,1269468,德甲,01-18 22:30,波鸿,莱比锡,3,3,3.30,3.48,2.14,https://www.okooo.com/soccer/match/1269468/history/
25010,1269469,德甲,01-18 22:30,基尔,霍芬海姆,1,3,2.85,3.44,2.39,https://www.okooo.com/soccer/match/1269469/history/
25010,1269462,德甲,01-18 22:30,斯图加特,弗赖堡,4,0,1.57,4.30,5.30,https://www.okooo.com/soccer/match/1269462/history/
25010,1269461,德甲,01-19 01:30,勒沃库森,门兴,3,1,1.25,6.22,10.25,https://www.okooo.com/soccer/match/1269461/history/
25010,1269135,意甲,01-19 01:00,尤文,AC米兰,2,0,2.33,3.10,3.28,https://www.okooo.com/soccer/match/1269135/history/
25010,1269129,意甲,01-19 03:45,亚特兰大,那不勒斯,2,3,2.28,3.14,3.32,https://www.okooo.com/soccer/match/1269129/history/
25010,1259936,西甲,01-19 01:30,贝蒂斯,阿拉维斯,1,3,1.82,3.45,4.58,https://www.okooo.com/soccer/match/1259936/history/
25010,1259932,西甲,01-19 04:00,赫塔费,巴萨,1,1,6.79,4.38,1.47,https://www.okooo.com/soccer/match/1259932/history/
25010,1263170,法甲,01-19 00:00,朗斯,巴黎圣曼,1,2,3.90,3.82,1.86,https://www.okooo.com/soccer/match/1263170/history/
