期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24160,1264420,英冠,10-19 03:00,利兹联,谢菲联,2,0,1.85,3.53,4.03,https://www.okooo.com/soccer/match/1264420/history/
24160,1269364,德甲,10-19 02:30,多特蒙德,圣保利,2,1,1.29,5.70,9.73,https://www.okooo.com/soccer/match/1269364/history/
24160,1271759,德乙,10-19 00:30,达姆施塔特,科隆,5,1,3.57,3.87,1.86,https://www.okooo.com/soccer/match/1271759/history/
24160,1271763,德乙,10-19 00:30,柏林赫塔,不伦瑞克,3,1,1.83,3.83,3.72,https://www.okooo.com/soccer/match/1271763/history/
24160,1259832,西甲,10-19 03:00,阿拉维斯,巴拉多利德,2,3,1.60,3.81,5.82,https://www.okooo.com/soccer/match/1259832/history/
24160,1263084,法甲,10-19 02:45,摩纳哥,里尔,0,0,2.03,3.59,3.51,https://www.okooo.com/soccer/match/1263084/history/
24160,1263402,法乙,10-19 02:00,巴斯蒂亚,克莱蒙,0,0,2.07,3.05,3.71,https://www.okooo.com/soccer/match/1263402/history/
24160,1263401,法乙,10-19 02:00,格勒诺布尔,梅斯,2,0,3.72,3.22,2.00,https://www.okooo.com/soccer/match/1263401/history/
24160,1263395,法乙,10-19 02:00,甘冈,波城,0,1,1.83,3.53,4.00,https://www.okooo.com/soccer/match/1263395/history/
24160,1263400,法乙,10-19 02:00,拉瓦勒,敦刻尔克,3,2,2.14,3.14,3.39,https://www.okooo.com/soccer/match/1263400/history/
24160,1263394,法乙,10-19 02:00,马迪圭斯,罗德兹,0,2,4.52,3.50,1.75,https://www.okooo.com/soccer/match/1263394/history/
24160,1263398,法乙,10-19 02:00,圣旺红星,卡昂,2,2,2.39,3.25,2.81,https://www.okooo.com/soccer/match/1263398/history/
24160,1261341,荷乙,10-19 02:00,埃因FC,埃门,0,3,2.76,3.34,2.34,https://www.okooo.com/soccer/match/1261341/history/
24160,1261344,荷乙,10-19 02:00,坎布尔,福伦丹,1,2,2.04,3.89,2.93,https://www.okooo.com/soccer/match/1261344/history/
