期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25005,1280222,足总杯,01-11 22:00,莱切城,女王巡游,6,2,1.51,4.34,5.69,https://www.okooo.com/soccer/match/1280222/history/
25005,1280248,足总杯,01-11 23:00,诺维奇,布莱顿,0,4,6.55,4.70,1.43,https://www.okooo.com/soccer/match/1280248/history/
25005,1280220,足总杯,01-11 23:00,伯恩茅斯,西布朗,5,1,1.47,4.42,6.11,https://www.okooo.com/soccer/match/1280220/history/
25005,1269446,德甲,01-11 22:30,海登海姆,柏林联合,2,0,3.11,3.30,2.31,https://www.okooo.com/soccer/match/1269446/history/
25005,1269445,德甲,01-11 22:30,霍芬海姆,沃尔夫斯堡,0,1,2.31,3.41,3.00,https://www.okooo.com/soccer/match/1269445/history/
25005,1269451,德甲,01-11 22:30,圣保利,法兰克福,0,1,3.40,3.42,2.12,https://www.okooo.com/soccer/match/1269451/history/
25005,1269450,德甲,01-12 01:30,门兴,拜仁,0,1,7.82,5.56,1.33,https://www.okooo.com/soccer/match/1269450/history/
25005,1269126,意甲,01-11 22:00,乌迪内斯,亚特兰大,0,0,5.60,3.82,1.61,https://www.okooo.com/soccer/match/1269126/history/
25005,1269125,意甲,01-12 01:00,都灵,尤文,1,1,4.45,2.97,2.02,https://www.okooo.com/soccer/match/1269125/history/
25005,1269122,意甲,01-12 03:45,AC米兰,卡利亚里,1,1,1.32,5.33,8.94,https://www.okooo.com/soccer/match/1269122/history/
25005,1259924,西甲,01-11 23:15,巴拉多利德,贝蒂斯,1,0,4.87,3.56,1.75,https://www.okooo.com/soccer/match/1259924/history/
25005,1259920,西甲,01-12 04:00,塞维利亚,巴伦西亚,1,1,2.07,3.19,3.81,https://www.okooo.com/soccer/match/1259920/history/
25005,1263163,法甲,01-12 02:00,兰斯,尼斯,2,4,2.78,3.30,2.52,https://www.okooo.com/soccer/match/1263163/history/
25005,1263168,法甲,01-12 04:05,雷恩,马赛,1,2,3.18,3.23,2.31,https://www.okooo.com/soccer/match/1263168/history/
