期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25132,1311565,亚冠,09-16 00:00,瓦赫达,吉达联合,2,1,3.33,3.66,1.93,https://www.okooo.com/soccer/match/1311565/history/
25132,1311567,亚冠,09-16 02:15,吉达国民,纳萨夫,4,2,1.12,7.71,15.78,https://www.okooo.com/soccer/match/1311567/history/
25132,1311571,亚冠,09-16 18:00,江原FC,上海申花,2,1,1.64,3.61,4.95,https://www.okooo.com/soccer/match/1311571/history/
25132,1312415,欧冠,09-17 00:45,毕尔巴鄂,阿森纳,0,2,5.35,3.47,1.74,https://www.okooo.com/soccer/match/1312415/history/
25132,1312416,欧冠,09-17 00:45,埃因霍温,圣吉罗斯,1,3,1.86,3.76,4.00,https://www.okooo.com/soccer/match/1312416/history/
25132,1312420,欧冠,09-17 03:00,本菲卡,卡拉巴,2,3,1.17,7.62,14.49,https://www.okooo.com/soccer/match/1312420/history/
25132,1312417,欧冠,09-17 03:00,尤文,多特蒙德,4,4,1.97,3.48,3.89,https://www.okooo.com/soccer/match/1312417/history/
25132,1312418,欧冠,09-17 03:00,皇马,马赛,2,1,1.36,5.40,7.62,https://www.okooo.com/soccer/match/1312418/history/
25132,1312419,欧冠,09-17 03:00,热刺,比利亚雷,1,0,1.91,3.65,3.93,https://www.okooo.com/soccer/match/1312419/history/
25132,1292593,意甲,09-16 00:30,维罗纳,克雷莫纳,0,0,2.68,2.98,2.88,https://www.okooo.com/soccer/match/1292593/history/
25132,1292586,意甲,09-16 02:45,科莫,热那亚,1,1,1.69,3.58,5.40,https://www.okooo.com/soccer/match/1292586/history/
25132,1302584,西甲,09-16 03:00,西班牙人,马洛卡,3,2,2.22,3.13,3.48,https://www.okooo.com/soccer/match/1302584/history/
25132,1281076,瑞典超,09-16 01:00,索尔纳,布鲁马波卡纳,2,1,1.71,3.65,4.67,https://www.okooo.com/soccer/match/1281076/history/
25132,1281079,瑞典超,09-16 01:10,赫根,哥德堡,1,2,2.23,3.84,2.73,https://www.okooo.com/soccer/match/1281079/history/
