期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23020,1199394,欧联,02-17 01:45,阿贾克斯,柏林联合,0,0,2.03,3.35,3.83,https://www.okooo.com/soccer/match/1199394/history/
23020,1199391,欧联,02-17 01:45,顿矿工,雷恩,2,1,3.07,3.32,2.33,https://www.okooo.com/soccer/match/1199391/history/
23020,1199395,欧联,02-17 01:45,萨尔茨堡,罗马,1,0,3.02,3.05,2.52,https://www.okooo.com/soccer/match/1199395/history/
23020,1199390,欧联,02-17 01:45,巴萨,曼联,2,2,1.75,3.80,4.57,https://www.okooo.com/soccer/match/1199390/history/
23020,1199403,欧联,02-17 04:00,塞维利亚,埃因霍温,3,0,2.11,3.31,3.60,https://www.okooo.com/soccer/match/1199403/history/
23020,1199393,欧联,02-17 04:00,尤文,南特,1,1,1.33,4.88,10.45,https://www.okooo.com/soccer/match/1199393/history/
23020,1199402,欧联,02-17 04:00,勒沃库森,摩纳哥,2,3,2.09,3.58,3.41,https://www.okooo.com/soccer/match/1199402/history/
23020,1199392,欧联,02-17 04:00,里斯本,中日德兰,1,1,1.31,5.36,9.88,https://www.okooo.com/soccer/match/1199392/history/
23020,1199411,欧协联,02-17 01:45,博德闪耀,波兹南,0,0,1.96,3.56,3.66,https://www.okooo.com/soccer/match/1199411/history/
23020,1199409,欧协联,02-17 01:45,卡拉巴,根特,1,0,2.30,3.15,3.18,https://www.okooo.com/soccer/match/1199409/history/
23020,1199412,欧协联,02-17 01:45,布拉加,佛罗伦萨,0,4,2.62,3.29,2.62,https://www.okooo.com/soccer/match/1199412/history/
23020,1199413,欧协联,02-17 04:00,拉齐奥,克卢日,1,0,1.30,4.89,10.89,https://www.okooo.com/soccer/match/1199413/history/
23020,1199416,欧协联,02-17 04:00,谢里夫,贝尔格莱德游击,0,1,2.91,2.93,2.62,https://www.okooo.com/soccer/match/1199416/history/
23020,1199414,欧协联,02-17 04:00,AEK拉纳卡,SC迪尼普,1,0,2.38,3.21,2.97,https://www.okooo.com/soccer/match/1199414/history/
