期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24127,1275337,欧联,08-23 01:00,莫尔德,埃尔夫斯堡,0,1,1.63,4.14,4.60,https://www.okooo.com/soccer/match/1275337/history/
24127,1275289,欧联,08-23 01:00,林茨,布加勒斯特星,1,1,1.88,3.52,3.87,https://www.okooo.com/soccer/match/1275289/history/
24127,1275332,欧联,08-23 01:00,比尔森,哈茨,1,0,1.39,4.66,7.09,https://www.okooo.com/soccer/match/1275332/history/
24127,1275346,欧联,08-23 01:30,塞萨洛尼基,沙姆洛克流浪,4,0,1.14,7.72,14.75,https://www.okooo.com/soccer/match/1275346/history/
24127,1275342,欧联,08-23 02:30,卢加诺,贝西克塔斯,3,3,3.09,3.44,2.18,https://www.okooo.com/soccer/match/1275342/history/
24127,1275344,欧联,08-23 02:45,比亚韦,阿贾克斯,1,4,4.39,3.91,1.69,https://www.okooo.com/soccer/match/1275344/history/
24127,1275336,欧联,08-23 03:30,布拉加,维快速,2,1,1.59,4.02,5.10,https://www.okooo.com/soccer/match/1275336/history/
24127,1275465,欧协联,08-23 01:00,赫根,海登海姆,1,2,2.32,3.60,2.70,https://www.okooo.com/soccer/match/1275465/history/
24127,1275467,欧协联,08-23 01:00,哥本哈根,基尔马诺克,2,0,1.23,5.78,10.15,https://www.okooo.com/soccer/match/1275467/history/
24127,1275479,欧协联,08-23 01:00,佐加顿斯,马里博尔,1,0,1.73,3.68,4.30,https://www.okooo.com/soccer/match/1275479/history/
24127,1275491,欧协联,08-23 02:15,贝尔格莱德游击,根特,0,1,3.42,3.55,1.97,https://www.okooo.com/soccer/match/1275491/history/
24127,1275487,欧协联,08-23 03:00,切尔西,塞尔维特,2,0,1.22,6.14,10.14,https://www.okooo.com/soccer/match/1275487/history/
24127,1275463,欧协联,08-23 03:00,朗斯,帕纳辛纳科斯,2,1,1.43,4.39,6.58,https://www.okooo.com/soccer/match/1275463/history/
24127,1275461,欧协联,08-23 03:00,圣加仑,特拉布宗,0,0,1.95,3.58,3.44,https://www.okooo.com/soccer/match/1275461/history/
