期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24010,1215245,亚洲杯,01-19 19:30,伊拉克,日本,2,1,10.00,5.63,1.25,https://www.okooo.com/soccer/match/1215245/history/
24010,1215246,亚洲杯,01-19 22:30,越南,印度尼西亚,0,1,1.96,3.46,3.55,https://www.okooo.com/soccer/match/1215246/history/
24010,1215240,亚洲杯,01-20 01:30,中国香港,伊朗,0,1,29.37,12.91,1.04,https://www.okooo.com/soccer/match/1215240/history/
24010,1219714,英冠,01-20 04:00,桑德兰,赫尔城,0,1,1.83,3.50,4.16,https://www.okooo.com/soccer/match/1219714/history/
24010,1226406,德乙,01-20 01:30,基尔,不伦瑞克,1,2,1.73,3.73,4.32,https://www.okooo.com/soccer/match/1226406/history/
24010,1226405,德乙,01-20 01:30,卡尔斯鲁厄,奥斯纳,2,1,1.57,4.19,4.98,https://www.okooo.com/soccer/match/1226405/history/
24010,1245977,意超杯,01-20 03:00,国际米兰,拉齐奥,3,0,1.62,3.71,5.80,https://www.okooo.com/soccer/match/1245977/history/
24010,1219202,西甲,01-20 04:00,阿拉维斯,加的斯,1,0,1.63,3.51,6.31,https://www.okooo.com/soccer/match/1219202/history/
24010,1224561,荷甲,01-20 03:00,SBV精英,海伦芬,3,0,3.04,3.55,2.17,https://www.okooo.com/soccer/match/1224561/history/
24010,1228643,葡超,01-20 04:15,本菲卡,博阿维斯塔,2,0,1.11,8.77,17.47,https://www.okooo.com/soccer/match/1228643/history/
24010,1240754,非洲杯,01-19 22:00,佛得角,莫桑比克,3,0,2.13,2.91,3.85,https://www.okooo.com/soccer/match/1240754/history/
24010,1240752,非洲杯,01-20 01:00,塞内加尔,喀麦隆,3,1,1.83,3.10,4.92,https://www.okooo.com/soccer/match/1240752/history/
24010,1240756,非洲杯,01-20 04:00,几内亚,冈比亚,1,0,2.02,3.00,4.06,https://www.okooo.com/soccer/match/1240756/history/
