期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25105,1295718,欧冠,07-29 23:00,阿拉木图凯拉特,库普斯,3,0,1.37,4.75,7.23,https://www.okooo.com/soccer/match/1295718/history/
25105,1295704,欧冠,07-30 03:00,贝尔格莱德红星,红色小鬼,5,1,1.04,13.55,26.84,https://www.okooo.com/soccer/match/1295704/history/
25105,1295692,欧冠,07-30 03:00,辛连斯基,布拉迪斯拉发,2,2,2.58,3.31,2.57,https://www.okooo.com/soccer/match/1295692/history/
25105,1295711,欧冠,07-31 01:00,马尔默,列加斯,1,0,1.39,4.69,6.81,https://www.okooo.com/soccer/match/1295711/history/
25105,1295695,欧冠,07-31 01:30,卢多戈雷茨,里耶卡,1,1,1.75,3.25,5.10,https://www.okooo.com/soccer/match/1295695/history/
25105,1295708,欧冠,07-31 01:30,布加勒斯特星,斯肯迪亚,1,2,1.19,6.44,12.23,https://www.okooo.com/soccer/match/1295708/history/
25105,1295699,欧冠,07-31 02:00,帕纳辛纳科斯,流浪者,1,1,1.68,4.16,4.14,https://www.okooo.com/soccer/match/1295699/history/
25105,1295703,欧冠,07-31 02:45,萨尔茨堡,布兰,1,1,1.51,4.52,5.42,https://www.okooo.com/soccer/match/1295703/history/
25105,1295715,欧冠,07-31 03:00,塞尔维特,比尔森,1,3,4.07,4.00,1.72,https://www.okooo.com/soccer/match/1295715/history/
25105,1295722,欧联,08-01 01:00,赫根,安德莱赫特,2,1,2.69,3.57,2.34,https://www.okooo.com/soccer/match/1295722/history/
25105,1295726,欧联,08-01 01:30,克卢日,卢加诺,0,0,2.54,3.07,2.76,https://www.okooo.com/soccer/match/1295726/history/
25105,1295730,欧联,08-01 02:00,乌德勒支,谢里夫,4,1,1.35,4.83,7.52,https://www.okooo.com/soccer/match/1295730/history/
25105,1295721,欧联,08-01 03:00,希伯尼安,中日德兰,0,0,3.63,3.98,1.80,https://www.okooo.com/soccer/match/1295721/history/
25105,1295725,欧联,08-01 03:00,布拉加,索菲亚列夫斯基,0,0,1.38,4.51,7.50,https://www.okooo.com/soccer/match/1295725/history/
