期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24030,1249669,足总杯,02-29 03:30,切尔西,利兹联,3,2,1.50,4.50,5.64,https://www.okooo.com/soccer/match/1249669/history/
24030,1249588,足总杯,02-29 03:45,狼队,布莱顿,1,0,2.53,3.42,2.63,https://www.okooo.com/soccer/match/1249588/history/
24030,1249670,足总杯,02-29 03:45,诺丁汉森林,曼联,0,1,3.25,3.68,2.05,https://www.okooo.com/soccer/match/1249670/history/
24030,1249587,足总杯,02-29 04:00,利物浦,南安普敦,3,0,1.44,4.78,6.36,https://www.okooo.com/soccer/match/1249587/history/
24030,1227999,意甲,02-29 01:00,萨索洛,那不勒斯,1,6,4.23,3.83,1.77,https://www.okooo.com/soccer/match/1227999/history/
24030,1244958,意甲,02-29 03:45,国际米兰,亚特兰大,4,0,1.60,4.02,5.37,https://www.okooo.com/soccer/match/1244958/history/
24030,1248385,国王杯,03-01 04:30,毕尔巴鄂,马竞,3,0,2.56,3.24,2.74,https://www.okooo.com/soccer/match/1248385/history/
24030,1249684,法国杯,03-01 03:45,奥维涅,雷恩,1,3,12.55,6.54,1.19,https://www.okooo.com/soccer/match/1249684/history/
24030,1249744,荷兰杯,03-01 03:00,费耶诺德,格罗宁根,2,1,1.17,6.83,13.05,https://www.okooo.com/soccer/match/1249744/history/
24030,1249687,葡萄牙杯,03-01 04:45,里斯本,本菲卡,2,1,2.08,3.34,3.28,https://www.okooo.com/soccer/match/1249687/history/
24030,1249948,解放者杯,02-29 08:30,国民竞技,亚松森国民,0,3,1.44,4.06,7.06,https://www.okooo.com/soccer/match/1249948/history/
24030,1242574,解放者杯,03-01 06:00,民族竞技,特里尼邓斯,0,1,1.46,4.32,5.99,https://www.okooo.com/soccer/match/1242574/history/
24030,1249889,解放者杯,02-29 06:00,乌拉圭民族,卡贝略港,2,0,1.44,4.17,6.82,https://www.okooo.com/soccer/match/1249889/history/
