期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24115,1268663,奥运男足,08-02 21:00,摩洛哥国奥,美国国奥,4,0,2.29,3.20,3.13,https://www.okooo.com/soccer/match/1268663/history/
24115,1268662,奥运男足,08-02 23:00,日本国奥,西班牙国奥,0,3,3.93,3.42,1.91,https://www.okooo.com/soccer/match/1268662/history/
24115,1268664,奥运男足,08-03 01:00,埃及国奥,巴拉圭国奥,1,1,2.66,2.90,2.88,https://www.okooo.com/soccer/match/1268664/history/
24115,1268665,奥运男足,08-03 03:00,法国国奥,阿根廷国奥,1,0,1.79,3.61,4.36,https://www.okooo.com/soccer/match/1268665/history/
24115,1271687,德乙,08-03 02:30,科隆,汉堡,1,2,2.07,3.61,3.20,https://www.okooo.com/soccer/match/1271687/history/
24115,1271690,德乙,08-03 19:00,汉诺威,雷根斯堡,2,0,1.51,4.25,5.69,https://www.okooo.com/soccer/match/1271690/history/
24115,1271692,德乙,08-03 19:00,柏林赫塔,帕德博恩,1,2,2.06,3.77,3.09,https://www.okooo.com/soccer/match/1271692/history/
24115,1271689,德乙,08-03 19:00,卡尔斯鲁厄,纽伦堡,3,2,1.55,4.39,5.01,https://www.okooo.com/soccer/match/1271689/history/
24115,1271694,德乙,08-03 19:00,马格德堡,艾禾斯堡,0,0,2.14,3.45,3.16,https://www.okooo.com/soccer/match/1271694/history/
24115,1271693,德乙,08-04 02:30,沙尔克,不伦瑞克,5,1,1.82,3.66,4.03,https://www.okooo.com/soccer/match/1271693/history/
24115,1242411,瑞典超,08-03 21:00,哥德堡盖斯,北雪平,0,1,1.71,3.74,4.37,https://www.okooo.com/soccer/match/1242411/history/
24115,1242417,瑞典超,08-03 21:00,韦斯特罗斯,索尔纳,1,2,2.78,3.41,2.35,https://www.okooo.com/soccer/match/1242417/history/
24115,1242415,瑞典超,08-03 23:30,布鲁马波卡纳,哈尔姆斯塔德,4,1,1.51,4.19,5.57,https://www.okooo.com/soccer/match/1242415/history/
24115,1242958,挪超,08-04 00:00,博德闪耀,海于格松,4,2,1.20,6.88,10.31,https://www.okooo.com/soccer/match/1242958/history/
