期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24112,1268682,奥运女足,07-28 23:00,巴西女足,日本女足,1,2,2.66,3.07,2.61,https://www.okooo.com/soccer/match/1268682/history/
24112,1268670,奥运女足,07-28 23:00,新西兰女足,哥伦比亚女足,0,2,4.41,3.47,1.77,https://www.okooo.com/soccer/match/1268670/history/
24112,1268676,奥运女足,07-29 01:00,澳大利亚女足,赞比亚女足,6,5,1.12,8.07,15.27,https://www.okooo.com/soccer/match/1268676/history/
24112,1268683,奥运女足,07-29 01:00,西班牙女足,尼日利亚女足,1,0,1.11,8.07,16.67,https://www.okooo.com/soccer/match/1268683/history/
24112,1268671,奥运女足,07-29 03:00,法国女足,加拿大女足,1,2,1.61,3.96,4.76,https://www.okooo.com/soccer/match/1268671/history/
24112,1268677,奥运女足,07-29 03:00,美国女足,德国女足,4,1,2.43,3.28,2.74,https://www.okooo.com/soccer/match/1268677/history/
24112,1242405,瑞典超,07-28 22:30,埃尔夫斯堡,佐加顿斯,1,2,2.09,3.50,3.18,https://www.okooo.com/soccer/match/1242405/history/
24112,1242406,瑞典超,07-28 22:30,赫根,韦斯特罗斯,4,0,1.53,4.60,4.86,https://www.okooo.com/soccer/match/1242406/history/
24112,1242401,瑞典超,07-28 22:30,哈马比,米亚尔比,3,0,2.08,3.56,3.15,https://www.okooo.com/soccer/match/1242401/history/
24112,1242952,挪超,07-28 23:00,利勒斯特,萨普斯,2,2,1.79,3.97,3.71,https://www.okooo.com/soccer/match/1242952/history/
24112,1242953,挪超,07-28 23:00,奥德,斯特罗姆,2,0,2.79,3.59,2.27,https://www.okooo.com/soccer/match/1242953/history/
24112,1242954,挪超,07-28 23:00,桑纳菲尤尔,海于格松,4,3,1.99,3.60,3.37,https://www.okooo.com/soccer/match/1242954/history/
24112,1242955,挪超,07-28 23:00,特罗姆瑟,克里斯蒂安松,0,0,1.52,4.26,5.44,https://www.okooo.com/soccer/match/1242955/history/
24112,1242956,挪超,07-29 01:15,维京,莫尔德,1,0,2.54,3.65,2.44,https://www.okooo.com/soccer/match/1242956/history/
