期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26013,1312524,欧冠,01-21 01:45,博德闪耀,曼城,3,1,6.53,5.57,1.39,https://www.okooo.com/soccer/match/1312524/history/
26013,1312526,欧冠,01-21 04:00,国际米兰,阿森纳,1,3,2.73,3.22,2.65,https://www.okooo.com/soccer/match/1312526/history/
26013,1312527,欧冠,01-21 04:00,奥林匹亚科斯,勒沃库森,2,0,2.27,3.52,3.04,https://www.okooo.com/soccer/match/1312527/history/
26013,1312528,欧冠,01-21 04:00,皇马,摩纳哥,6,1,1.29,6.08,8.49,https://www.okooo.com/soccer/match/1312528/history/
26013,1312529,欧冠,01-21 04:00,里斯本,巴黎圣曼,2,1,4.37,4.13,1.72,https://www.okooo.com/soccer/match/1312529/history/
26013,1312530,欧冠,01-21 04:00,热刺,多特蒙德,2,0,2.69,3.46,2.54,https://www.okooo.com/soccer/match/1312530/history/
26013,1312531,欧冠,01-21 04:00,比利亚雷,阿贾克斯,1,2,1.36,5.57,7.40,https://www.okooo.com/soccer/match/1312531/history/
26013,1312540,欧冠,01-22 04:00,亚特兰大,毕尔巴鄂,2,3,1.69,3.71,5.25,https://www.okooo.com/soccer/match/1312540/history/
26013,1312534,欧冠,01-22 04:00,拜仁,圣吉罗斯,2,0,1.12,9.91,18.25,https://www.okooo.com/soccer/match/1312534/history/
26013,1312539,欧冠,01-22 04:00,切尔西,AEP帕福斯,1,0,1.12,10.00,19.06,https://www.okooo.com/soccer/match/1312539/history/
26013,1312538,欧冠,01-22 04:00,尤文,本菲卡,2,0,1.67,3.81,5.26,https://www.okooo.com/soccer/match/1312538/history/
26013,1312536,欧冠,01-22 04:00,马赛,利物浦,0,3,3.72,3.89,1.90,https://www.okooo.com/soccer/match/1312536/history/
26013,1312537,欧冠,01-22 04:00,纽卡斯尔,埃因霍温,3,0,1.32,5.88,8.11,https://www.okooo.com/soccer/match/1312537/history/
26013,1312535,欧冠,01-22 04:00,布拉格斯拉维亚,巴萨,2,4,7.72,5.85,1.33,https://www.okooo.com/soccer/match/1312535/history/
