期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25053,1260418,英超,04-06 21:00,布伦特,切尔西,0,0,2.89,3.55,2.35,https://www.okooo.com/soccer/match/1260418/history/
25053,1260421,英超,04-06 21:00,富勒姆,利物浦,3,2,4.11,3.55,1.89,https://www.okooo.com/soccer/match/1260421/history/
25053,1260425,英超,04-06 21:00,热刺,南安普敦,3,1,1.37,5.33,7.27,https://www.okooo.com/soccer/match/1260425/history/
25053,1260424,英超,04-06 23:30,曼联,曼城,0,0,3.33,3.64,2.09,https://www.okooo.com/soccer/match/1260424/history/
25053,1269559,德甲,04-06 21:30,圣保利,门兴,1,1,2.29,3.42,3.06,https://www.okooo.com/soccer/match/1269559/history/
25053,1269557,德甲,04-06 23:30,柏林联合,沃尔夫斯堡,1,0,2.29,3.31,3.14,https://www.okooo.com/soccer/match/1269557/history/
25053,1269237,意甲,04-06 21:00,都灵,维罗纳,1,1,1.87,3.16,4.88,https://www.okooo.com/soccer/match/1269237/history/
25053,1269230,意甲,04-06 21:00,恩波利,卡利亚里,0,0,2.56,3.03,2.97,https://www.okooo.com/soccer/match/1269230/history/
25053,1269228,意甲,04-07 00:00,亚特兰大,拉齐奥,0,1,1.67,3.87,5.06,https://www.okooo.com/soccer/match/1269228/history/
25053,1269236,意甲,04-07 02:45,罗马,尤文,1,1,2.46,3.06,3.09,https://www.okooo.com/soccer/match/1269236/history/
25053,1260032,西甲,04-06 22:15,塞维利亚,马竞,1,2,3.44,3.19,2.21,https://www.okooo.com/soccer/match/1260032/history/
25053,1260034,西甲,04-07 00:30,巴拉多利德,赫塔费,0,4,4.46,3.07,1.97,https://www.okooo.com/soccer/match/1260034/history/
25053,1260031,西甲,04-07 03:00,比利亚雷,毕尔巴鄂,0,0,2.32,3.31,3.09,https://www.okooo.com/soccer/match/1260031/history/
25053,1263259,法甲,04-07 02:45,马赛,图卢兹,3,2,1.71,3.92,4.59,https://www.okooo.com/soccer/match/1263259/history/
