期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25113,1296114,英超,08-16 03:00,利物浦,伯恩茅斯,4,2,1.30,6.00,8.53,https://www.okooo.com/soccer/match/1296114/history/
25113,1302556,西甲,08-16 01:00,赫罗纳,巴列卡诺,1,3,2.37,3.17,3.13,https://www.okooo.com/soccer/match/1302556/history/
25113,1302560,西甲,08-16 03:30,比利亚雷,奥维耶多,2,0,1.38,4.71,8.12,https://www.okooo.com/soccer/match/1302560/history/
25113,1301242,法甲,08-16 02:45,雷恩,马赛,1,0,3.79,3.64,1.93,https://www.okooo.com/soccer/match/1301242/history/
25113,1301691,法乙,08-16 02:00,克莱蒙,特鲁瓦,0,0,2.82,3.16,2.43,https://www.okooo.com/soccer/match/1301691/history/
25113,1301695,法乙,08-16 02:00,格勒诺布尔,拉瓦勒,1,1,2.65,3.16,2.58,https://www.okooo.com/soccer/match/1301695/history/
25113,1301693,法乙,08-16 02:00,圣旺红星,亚眠,1,3,1.84,3.44,4.04,https://www.okooo.com/soccer/match/1301693/history/
25113,1311172,法乙,08-16 02:00,南锡,布洛涅,1,0,1.70,3.51,4.81,https://www.okooo.com/soccer/match/1311172/history/
25113,1296489,荷甲,08-16 02:00,特尔斯达,兹沃勒,0,2,2.51,3.39,2.64,https://www.okooo.com/soccer/match/1296489/history/
25113,1297533,荷乙,08-16 02:00,坎布尔,奥斯,1,0,1.43,4.48,6.10,https://www.okooo.com/soccer/match/1297533/history/
25113,1297532,荷乙,08-16 02:00,罗达JC,格拉夫夏普,1,0,2.19,3.53,2.88,https://www.okooo.com/soccer/match/1297532/history/
25113,1307772,葡超,08-15 22:45,阿维SAD,卡萨皮亚,0,2,2.75,3.01,2.66,https://www.okooo.com/soccer/match/1307772/history/
25113,1282112,挪超,08-16 01:00,斯特罗姆,博德闪耀,0,5,7.09,5.48,1.33,https://www.okooo.com/soccer/match/1282112/history/
25113,1284490,芬超,08-15 23:00,赫尔火花,瓦萨,0,0,1.92,3.62,3.46,https://www.okooo.com/soccer/match/1284490/history/
