期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
26010,1299456,英冠,01-17 04:00,西布朗,米堡,2,3,2.44,3.27,2.83,https://www.okooo.com/soccer/match/1299456/history/
26010,1299936,德甲,01-17 03:30,不来梅,法兰克福,3,3,2.59,3.50,2.59,https://www.okooo.com/soccer/match/1299936/history/
26010,1307610,德乙,01-17 01:30,不伦瑞克,马格德堡,0,3,2.90,3.58,2.22,https://www.okooo.com/soccer/match/1307610/history/
26010,1307605,德乙,01-17 01:30,杜塞尔多夫,比勒菲尔德,1,0,2.48,3.38,2.66,https://www.okooo.com/soccer/match/1307605/history/
26010,1292772,意甲,01-17 03:45,比萨,亚特兰大,1,1,6.09,4.04,1.55,https://www.okooo.com/soccer/match/1292772/history/
26010,1302744,西甲,01-17 04:00,西班牙人,赫罗纳,0,2,1.87,3.42,4.38,https://www.okooo.com/soccer/match/1302744/history/
26010,1301399,法甲,01-17 02:00,摩纳哥,洛里昂,1,3,1.63,4.19,4.88,https://www.okooo.com/soccer/match/1301399/history/
26010,1301400,法甲,01-17 04:00,巴黎圣曼,里尔,3,0,1.28,5.99,9.26,https://www.okooo.com/soccer/match/1301400/history/
26010,1301841,法乙,01-17 03:00,阿纳西,亚眠,2,0,1.74,3.41,4.71,https://www.okooo.com/soccer/match/1301841/history/
26010,1301844,法乙,01-17 03:00,敦刻尔克,波城,3,1,1.78,3.54,4.21,https://www.okooo.com/soccer/match/1301844/history/
26010,1301845,法乙,01-17 03:00,罗德兹,勒芒,1,1,2.69,3.22,2.50,https://www.okooo.com/soccer/match/1301845/history/
26010,1311190,法乙,01-17 03:00,布洛涅,蒙彼利埃,1,0,3.08,3.07,2.32,https://www.okooo.com/soccer/match/1311190/history/
26010,1301842,法乙,01-17 03:00,拉瓦勒,巴斯蒂亚,0,2,2.46,2.83,3.11,https://www.okooo.com/soccer/match/1301842/history/
26010,1307916,葡超,01-17 04:15,里斯本,卡萨皮亚,3,0,1.17,7.03,13.86,https://www.okooo.com/soccer/match/1307916/history/
