期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23036,1210910,欧联,03-17 01:45,费耶诺德,顿矿工,7,1,1.44,4.59,6.94,https://www.okooo.com/soccer/match/1210910/history/
23036,1210906,欧联,03-17 01:45,贝蒂斯,曼联,0,1,3.64,3.71,1.96,https://www.okooo.com/soccer/match/1210906/history/
23036,1210903,欧联,03-17 01:45,费内巴切,塞维利亚,1,0,2.03,3.52,3.60,https://www.okooo.com/soccer/match/1210903/history/
23036,1210905,欧联,03-17 01:45,弗赖堡,尤文,0,2,3.27,3.13,2.33,https://www.okooo.com/soccer/match/1210905/history/
23036,1210909,欧联,03-17 04:00,皇家社会,罗马,0,0,1.97,3.22,4.28,https://www.okooo.com/soccer/match/1210909/history/
23036,1210902,欧联,03-17 04:00,阿森纳,里斯本,1,1,1.34,5.20,8.76,https://www.okooo.com/soccer/match/1210902/history/
23036,1210904,欧联,03-17 04:00,费伦茨,勒沃库森,0,2,4.80,3.82,1.72,https://www.okooo.com/soccer/match/1210904/history/
23036,1210901,欧联,03-17 04:00,圣吉罗斯,柏林联合,3,0,3.29,3.03,2.38,https://www.okooo.com/soccer/match/1210901/history/
23036,1210932,欧协联,03-17 01:45,锡瓦斯体育,佛罗伦萨,1,4,5.91,3.94,1.56,https://www.okooo.com/soccer/match/1210932/history/
23036,1210934,欧协联,03-17 01:45,布拉迪斯拉发,巴塞尔,2,2,2.48,3.31,2.77,https://www.okooo.com/soccer/match/1210934/history/
23036,1210933,欧协联,03-17 01:45,佐加顿斯,波兹南,0,3,2.52,3.19,2.81,https://www.okooo.com/soccer/match/1210933/history/
23036,1210931,欧协联,03-17 04:00,西汉姆,AEK拉纳卡,4,0,1.19,6.30,14.77,https://www.okooo.com/soccer/match/1210931/history/
23036,1210935,欧协联,03-17 04:00,尼斯,谢里夫,3,1,1.38,4.48,8.64,https://www.okooo.com/soccer/match/1210935/history/
23036,1210930,欧协联,03-17 04:00,阿尔克马,拉齐奥,2,1,3.08,3.14,2.37,https://www.okooo.com/soccer/match/1210930/history/
