期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24076,1216831,英超,05-11 22:00,狼队,水晶宫,1,3,3.15,3.48,2.21,https://www.okooo.com/soccer/match/1216831/history/
24076,1216837,英超,05-11 22:00,纽卡斯尔,布莱顿,1,1,1.57,4.68,4.84,https://www.okooo.com/soccer/match/1216837/history/
24076,1216832,英超,05-11 22:00,伯恩茅斯,布伦特,1,2,2.07,3.83,3.19,https://www.okooo.com/soccer/match/1216832/history/
24076,1216839,英超,05-11 22:00,热刺,伯恩利,2,1,1.30,6.23,7.74,https://www.okooo.com/soccer/match/1216839/history/
24076,1216830,英超,05-11 22:00,西汉姆,卢顿,3,1,1.83,4.14,3.69,https://www.okooo.com/soccer/match/1216830/history/
24076,1216834,英超,05-11 22:00,埃弗顿,谢菲联,1,0,1.42,4.92,6.76,https://www.okooo.com/soccer/match/1216834/history/
24076,1216838,英超,05-12 00:30,诺丁汉森林,切尔西,2,3,3.88,3.90,1.82,https://www.okooo.com/soccer/match/1216838/history/
24076,1226231,德甲,05-11 21:30,莱比锡,不来梅,1,1,1.35,5.62,7.02,https://www.okooo.com/soccer/match/1226231/history/
24076,1226232,德甲,05-11 21:30,弗赖堡,海登海姆,1,1,1.73,3.95,4.35,https://www.okooo.com/soccer/match/1226232/history/
24076,1226235,德甲,05-11 21:30,科隆,柏林联合,3,2,2.58,3.33,2.69,https://www.okooo.com/soccer/match/1226235/history/
24076,1226234,德甲,05-11 21:30,门兴,法兰克福,1,1,2.59,3.67,2.49,https://www.okooo.com/soccer/match/1226234/history/
24076,1226233,德甲,05-12 00:30,美因茨,多特蒙德,3,0,1.90,4.01,3.48,https://www.okooo.com/soccer/match/1226233/history/
24076,1228151,意甲,05-12 00:00,那不勒斯,博洛尼亚,0,2,1.94,3.40,3.98,https://www.okooo.com/soccer/match/1228151/history/
24076,1228150,意甲,05-12 02:45,AC米兰,卡利亚里,5,1,1.56,4.32,5.37,https://www.okooo.com/soccer/match/1228150/history/
