期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25052,1260419,英超,04-05 22:00,水晶宫,布莱顿,2,1,2.50,3.38,2.79,https://www.okooo.com/soccer/match/1260419/history/
25052,1260422,英超,04-05 22:00,伊普斯,狼队,1,2,2.82,3.19,2.59,https://www.okooo.com/soccer/match/1260422/history/
25052,1260426,英超,04-05 22:00,西汉姆,伯恩茅斯,2,2,2.97,3.44,2.33,https://www.okooo.com/soccer/match/1260426/history/
25052,1260417,英超,04-06 00:30,维拉,诺丁汉森林,2,1,2.10,3.42,3.50,https://www.okooo.com/soccer/match/1260417/history/
25052,1269558,德甲,04-05 21:30,波鸿,斯图加特,0,4,2.55,3.52,2.65,https://www.okooo.com/soccer/match/1269558/history/
25052,1269554,德甲,04-05 21:30,弗赖堡,多特蒙德,1,4,3.24,3.56,2.14,https://www.okooo.com/soccer/match/1269554/history/
25052,1269552,德甲,04-05 21:30,海登海姆,勒沃库森,0,1,6.14,4.47,1.49,https://www.okooo.com/soccer/match/1269552/history/
25052,1269556,德甲,04-05 21:30,美因茨,基尔,1,1,1.43,4.80,6.78,https://www.okooo.com/soccer/match/1269556/history/
25052,1269551,德甲,04-05 21:30,莱比锡,霍芬海姆,3,1,1.63,4.29,4.77,https://www.okooo.com/soccer/match/1269551/history/
25052,1269553,德甲,04-06 00:30,不来梅,法兰克福,2,0,2.33,3.63,2.84,https://www.okooo.com/soccer/match/1269553/history/
25052,1269235,意甲,04-06 00:00,帕尔马,国际米兰,2,2,6.93,4.53,1.45,https://www.okooo.com/soccer/match/1269235/history/
25052,1269233,意甲,04-06 02:45,AC米兰,佛罗伦萨,2,2,1.80,3.62,4.44,https://www.okooo.com/soccer/match/1269233/history/
25052,1260028,西甲,04-05 22:15,皇马,巴伦西亚,1,2,1.28,5.97,9.52,https://www.okooo.com/soccer/match/1260028/history/
25052,1260027,西甲,04-06 03:00,巴萨,贝蒂斯,1,1,1.36,5.50,7.18,https://www.okooo.com/soccer/match/1260027/history/
