期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24145,1264377,英冠,09-21 03:00,斯托克城,赫尔城,1,3,2.08,3.38,3.37,https://www.okooo.com/soccer/match/1264377/history/
24145,1269340,德甲,09-21 02:30,奥格斯堡,美因茨,2,3,2.34,3.46,2.92,https://www.okooo.com/soccer/match/1269340/history/
24145,1271733,德乙,09-21 00:30,帕德博恩,汉诺威,2,1,2.17,3.60,2.97,https://www.okooo.com/soccer/match/1271733/history/
24145,1271734,德乙,09-21 00:30,沙尔克,达姆施塔特,3,5,1.84,3.79,3.75,https://www.okooo.com/soccer/match/1271734/history/
24145,1268969,意甲,09-21 00:30,卡利亚里,恩波利,0,2,2.07,3.25,3.74,https://www.okooo.com/soccer/match/1268969/history/
24145,1268971,意甲,09-21 02:45,维罗纳,都灵,2,3,2.80,2.96,2.78,https://www.okooo.com/soccer/match/1268971/history/
24145,1259789,西甲,09-21 03:00,阿拉维斯,塞维利亚,2,1,2.15,3.18,3.60,https://www.okooo.com/soccer/match/1259789/history/
24145,1263053,法甲,09-21 02:45,尼斯,圣埃蒂安,8,0,1.48,4.33,6.70,https://www.okooo.com/soccer/match/1263053/history/
24145,1263359,法乙,09-21 02:00,巴斯蒂亚,巴黎FC,2,1,2.97,3.00,2.43,https://www.okooo.com/soccer/match/1263359/history/
24145,1263361,法乙,09-21 02:00,敦刻尔克,波城,3,2,2.85,3.10,2.46,https://www.okooo.com/soccer/match/1263361/history/
24145,1263360,法乙,09-21 02:00,甘冈,阿纳西,2,2,1.77,3.51,4.34,https://www.okooo.com/soccer/match/1263360/history/
24145,1273841,法乙,09-21 02:00,特鲁瓦,罗德兹,0,3,2.44,3.25,2.76,https://www.okooo.com/soccer/match/1273841/history/
24145,1261004,荷甲,09-21 02:00,兹沃勒,阿尔克马,1,2,6.41,4.78,1.41,https://www.okooo.com/soccer/match/1261004/history/
24145,1270098,葡超,09-21 03:15,葡萄牙国民,布拉加,0,3,4.45,3.79,1.71,https://www.okooo.com/soccer/match/1270098/history/
