期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23173,1216658,英超,12-26 20:30,纽卡斯尔,诺丁汉森林,1,3,1.39,4.87,7.52,https://www.okooo.com/soccer/match/1216658/history/
23173,1216650,英超,12-26 23:00,伯恩茅斯,富勒姆,3,0,1.93,3.77,3.66,https://www.okooo.com/soccer/match/1216650/history/
23173,1216659,英超,12-26 23:00,谢菲联,卢顿,2,3,2.42,3.19,3.03,https://www.okooo.com/soccer/match/1216659/history/
23173,1216654,英超,12-27 01:30,伯恩利,利物浦,0,2,7.36,5.21,1.37,https://www.okooo.com/soccer/match/1216654/history/
23173,1216657,英超,12-27 04:00,曼联,维拉,3,2,2.30,3.68,2.86,https://www.okooo.com/soccer/match/1216657/history/
23173,1219663,英冠,12-26 20:30,普雷斯顿,利兹联,2,1,5.82,4.05,1.53,https://www.okooo.com/soccer/match/1219663/history/
23173,1219662,英冠,12-26 21:00,米尔沃尔,女王巡游,2,0,2.16,3.11,3.47,https://www.okooo.com/soccer/match/1219662/history/
23173,1219666,英冠,12-26 23:00,沃特福德,布里斯托,1,4,1.90,3.40,3.94,https://www.okooo.com/soccer/match/1219666/history/
23173,1219665,英冠,12-26 23:00,南安普敦,斯旺西,5,0,1.43,4.61,6.46,https://www.okooo.com/soccer/match/1219665/history/
23173,1219667,英冠,12-26 23:00,西布朗,诺维奇,1,0,1.90,3.47,3.86,https://www.okooo.com/soccer/match/1219667/history/
23173,1219664,英冠,12-26 23:00,罗瑟汉姆,米堡,1,0,5.28,3.89,1.60,https://www.okooo.com/soccer/match/1219664/history/
23173,1219659,英冠,12-26 23:00,哈德斯,布莱克本,3,0,3.00,3.55,2.18,https://www.okooo.com/soccer/match/1219659/history/
23173,1219657,英冠,12-26 23:00,加的夫城,普利茅斯,2,2,1.92,3.55,3.69,https://www.okooo.com/soccer/match/1219657/history/
23173,1219661,英冠,12-27 03:45,伊普斯,莱切城,1,1,2.95,3.43,2.25,https://www.okooo.com/soccer/match/1219661/history/
