期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25033,1289421,亚冠,03-04 20:00,上海海港,横滨水手,0,1,4.21,3.81,1.72,https://www.okooo.com/soccer/match/1289421/history/
25033,1289419,亚冠,03-04 22:00,布里兰,柔佛,0,0,2.82,3.18,2.40,https://www.okooo.com/soccer/match/1289419/history/
25033,1289411,亚冠,03-05 00:00,棉农,利雅新月,1,0,7.73,4.79,1.33,https://www.okooo.com/soccer/match/1289411/history/
25033,1289413,亚冠,03-05 02:00,赖扬,吉达国民,1,3,6.33,4.44,1.42,https://www.okooo.com/soccer/match/1289413/history/
25033,1289420,亚冠,03-05 18:00,神户胜利,光州FC,2,0,1.53,3.67,6.25,https://www.okooo.com/soccer/match/1289420/history/
25033,1289422,亚冠,03-05 20:00,上海申花,川崎前锋,1,0,3.59,3.28,2.00,https://www.okooo.com/soccer/match/1289422/history/
25033,1288875,欧冠,03-05 01:45,布鲁日,维拉,1,3,3.05,3.29,2.38,https://www.okooo.com/soccer/match/1288875/history/
25033,1288877,欧冠,03-05 04:00,多特蒙德,里尔,1,1,1.59,4.06,5.70,https://www.okooo.com/soccer/match/1288877/history/
25033,1288881,欧冠,03-05 04:00,埃因霍温,阿森纳,1,7,4.10,3.42,1.93,https://www.okooo.com/soccer/match/1288881/history/
25033,1288879,欧冠,03-05 04:00,皇马,马竞,2,1,1.87,3.67,4.10,https://www.okooo.com/soccer/match/1288879/history/
25033,1288883,欧冠,03-06 01:45,费耶诺德,国际米兰,0,2,5.65,4.04,1.59,https://www.okooo.com/soccer/match/1288883/history/
25033,1288889,欧冠,03-06 04:00,本菲卡,巴萨,0,1,3.85,4.15,1.81,https://www.okooo.com/soccer/match/1288889/history/
25033,1288885,欧冠,03-06 04:00,拜仁,勒沃库森,3,0,1.74,3.81,4.62,https://www.okooo.com/soccer/match/1288885/history/
25033,1288887,欧冠,03-06 04:00,巴黎圣曼,利物浦,0,1,2.43,3.50,2.83,https://www.okooo.com/soccer/match/1288887/history/
