期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24059,1216799,英超,04-14 21:00,西汉姆,富勒姆,0,2,2.40,3.55,2.79,https://www.okooo.com/soccer/match/1216799/history/
24059,1216795,英超,04-14 21:00,利物浦,水晶宫,0,1,1.19,7.49,12.83,https://www.okooo.com/soccer/match/1216795/history/
24059,1216791,英超,04-14 23:30,阿森纳,维拉,0,2,1.25,6.24,10.35,https://www.okooo.com/soccer/match/1216791/history/
24059,1226202,德甲,04-14 21:30,达姆施塔特,弗赖堡,0,1,4.36,3.99,1.72,https://www.okooo.com/soccer/match/1226202/history/
24059,1226196,德甲,04-14 23:30,勒沃库森,不来梅,5,0,1.19,7.04,12.57,https://www.okooo.com/soccer/match/1226196/history/
24059,1228109,意甲,04-14 21:00,萨索洛,AC米兰,3,3,4.32,3.88,1.75,https://www.okooo.com/soccer/match/1228109/history/
24059,1228105,意甲,04-15 02:45,国际米兰,卡利亚里,2,2,1.18,7.08,14.86,https://www.okooo.com/soccer/match/1228105/history/
24059,1219309,西甲,04-14 22:15,格拉纳达,阿拉维斯,2,0,2.69,3.03,2.81,https://www.okooo.com/soccer/match/1219309/history/
24059,1219300,西甲,04-15 00:30,毕尔巴鄂,比利亚雷,1,1,1.59,4.14,5.26,https://www.okooo.com/soccer/match/1219300/history/
24059,1219306,西甲,04-15 03:00,皇家社会,阿尔梅里亚,2,2,1.29,5.38,10.39,https://www.okooo.com/soccer/match/1219306/history/
24059,1225467,法甲,04-14 21:00,克莱蒙,蒙彼利埃,1,1,3.18,3.60,2.13,https://www.okooo.com/soccer/match/1225467/history/
24059,1225466,法甲,04-15 02:45,里昂,布雷斯特,4,3,2.06,3.33,3.65,https://www.okooo.com/soccer/match/1225466/history/
24059,1228741,葡超,04-15 03:30,本菲卡,摩雷伦斯,3,0,1.31,5.19,8.56,https://www.okooo.com/soccer/match/1228741/history/
