期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25074,1260468,英超,05-10 22:00,富勒姆,埃弗顿,1,3,1.76,3.62,4.78,https://www.okooo.com/soccer/match/1260468/history/
25074,1260469,英超,05-10 22:00,伊普斯,布伦特,0,1,5.53,4.68,1.52,https://www.okooo.com/soccer/match/1260469/history/
25074,1260474,英超,05-10 22:00,南安普敦,曼城,0,0,13.31,7.28,1.19,https://www.okooo.com/soccer/match/1260474/history/
25074,1260476,英超,05-10 22:00,狼队,布莱顿,0,2,2.96,3.30,2.42,https://www.okooo.com/soccer/match/1260476/history/
25074,1260467,英超,05-11 00:30,伯恩茅斯,维拉,0,1,2.53,3.51,2.67,https://www.okooo.com/soccer/match/1260467/history/
25074,1269603,德甲,05-10 21:30,波鸿,美因茨,1,4,3.03,3.74,2.18,https://www.okooo.com/soccer/match/1269603/history/
25074,1269604,德甲,05-10 21:30,基尔,弗赖堡,1,2,3.39,3.75,2.02,https://www.okooo.com/soccer/match/1269604/history/
25074,1269602,德甲,05-10 21:30,柏林联合,海登海姆,0,3,2.03,3.52,3.58,https://www.okooo.com/soccer/match/1269602/history/
25074,1269600,德甲,05-10 21:30,不来梅,莱比锡,0,0,1.98,3.98,3.34,https://www.okooo.com/soccer/match/1269600/history/
25074,1269598,德甲,05-11 00:30,拜仁,门兴,2,0,1.13,9.58,14.60,https://www.okooo.com/soccer/match/1269598/history/
25074,1269282,意甲,05-11 00:00,拉齐奥,尤文,1,1,2.39,3.08,3.20,https://www.okooo.com/soccer/match/1269282/history/
25074,1260080,西甲,05-10 22:15,塞尔塔,塞维利亚,3,2,1.86,3.54,4.19,https://www.okooo.com/soccer/match/1260080/history/
25074,1260081,西甲,05-11 00:30,赫罗纳,比利亚雷,0,1,2.90,3.57,2.32,https://www.okooo.com/soccer/match/1260081/history/
25074,1260077,西甲,05-11 03:00,马竞,皇家社会,4,0,1.78,3.52,4.80,https://www.okooo.com/soccer/match/1260077/history/
