期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24125,1260124,英超,08-18 21:00,布伦特,水晶宫,2,1,2.74,3.25,2.61,https://www.okooo.com/soccer/match/1260124/history/
24125,1260125,英超,08-18 23:30,切尔西,曼城,0,2,3.63,3.81,1.94,https://www.okooo.com/soccer/match/1260125/history/
24125,1268929,意甲,08-19 00:30,博洛尼亚,乌迪内斯,1,1,2.03,3.20,3.97,https://www.okooo.com/soccer/match/1268929/history/
24125,1268932,意甲,08-19 00:30,维罗纳,那不勒斯,3,0,5.01,3.67,1.71,https://www.okooo.com/soccer/match/1268932/history/
24125,1268928,意甲,08-19 02:45,卡利亚里,罗马,0,0,3.65,3.41,2.04,https://www.okooo.com/soccer/match/1268928/history/
24125,1268934,意甲,08-19 02:45,拉齐奥,威尼斯,3,1,1.40,4.58,8.03,https://www.okooo.com/soccer/match/1268934/history/
24125,1259743,西甲,08-19 01:00,皇家社会,巴列卡诺,1,2,1.73,3.36,5.48,https://www.okooo.com/soccer/match/1259743/history/
24125,1259739,西甲,08-19 03:30,马洛卡,皇马,1,1,8.44,4.75,1.38,https://www.okooo.com/soccer/match/1259739/history/
24125,1263022,法甲,08-18 21:00,欧塞尔,尼斯,2,1,2.93,3.26,2.43,https://www.okooo.com/soccer/match/1263022/history/
24125,1263019,法甲,08-18 23:00,图卢兹,南特,0,0,2.06,3.30,3.69,https://www.okooo.com/soccer/match/1263019/history/
24125,1263017,法甲,08-18 23:00,蒙彼利埃,斯特拉斯,1,1,2.07,3.45,3.49,https://www.okooo.com/soccer/match/1263017/history/
24125,1263018,法甲,08-18 23:00,昂热,朗斯,0,1,6.13,3.89,1.57,https://www.okooo.com/soccer/match/1263018/history/
24125,1263024,法甲,08-19 02:45,雷恩,里昂,3,0,2.29,3.42,3.04,https://www.okooo.com/soccer/match/1263024/history/
24125,1260977,荷甲,08-18 22:45,布雷达,阿贾克斯,2,1,5.89,4.85,1.44,https://www.okooo.com/soccer/match/1260977/history/
