期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23099,1216472,英超,08-12 22:00,伯恩茅斯,西汉姆,1,1,2.66,3.48,2.56,https://www.okooo.com/soccer/match/1216472/history/
23099,1216473,英超,08-12 22:00,布莱顿,卢顿,4,1,1.27,5.86,10.36,https://www.okooo.com/soccer/match/1216473/history/
23099,1216474,英超,08-12 22:00,埃弗顿,富勒姆,0,1,2.30,3.27,3.22,https://www.okooo.com/soccer/match/1216474/history/
23099,1216475,英超,08-12 22:00,谢菲联,水晶宫,0,1,3.64,3.14,2.18,https://www.okooo.com/soccer/match/1216475/history/
23099,1216476,英超,08-13 00:30,纽卡斯尔,维拉,5,1,1.64,4.09,5.03,https://www.okooo.com/soccer/match/1216476/history/
23099,1215915,德超杯,08-13 02:45,拜仁,莱比锡,0,3,1.54,4.68,5.19,https://www.okooo.com/soccer/match/1215915/history/
23099,1219008,西甲,08-12 23:00,皇家社会,赫罗纳,1,1,1.78,3.58,4.72,https://www.okooo.com/soccer/match/1219008/history/
23099,1219005,西甲,08-13 01:30,拉斯马斯,马洛卡,1,1,2.53,2.87,3.21,https://www.okooo.com/soccer/match/1219005/history/
23099,1219001,西甲,08-13 03:30,毕尔巴鄂,皇马,0,2,3.24,3.43,2.20,https://www.okooo.com/soccer/match/1219001/history/
23099,1225213,法甲,08-12 23:00,马赛,兰斯,2,1,1.87,3.67,4.08,https://www.okooo.com/soccer/match/1225213/history/
23099,1225209,法甲,08-13 03:00,巴黎圣曼,洛里昂,0,0,1.39,4.87,7.90,https://www.okooo.com/soccer/match/1225209/history/
23099,1224410,荷甲,08-13 00:45,海伦芬,瓦尔韦克,3,1,1.57,4.23,5.13,https://www.okooo.com/soccer/match/1224410/history/
23099,1224411,荷甲,08-13 02:00,阿贾克斯,赫拉克勒斯,4,1,1.23,6.52,10.23,https://www.okooo.com/soccer/match/1224411/history/
23099,1224412,荷甲,08-13 03:00,兹沃勒,鹿特丹,1,2,2.51,3.44,2.62,https://www.okooo.com/soccer/match/1224412/history/
