期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24176,1260217,英超,11-09 23:00,布伦特,伯恩茅斯,3,2,2.55,3.54,2.62,https://www.okooo.com/soccer/match/1260217/history/
24176,1260219,英超,11-09 23:00,水晶宫,富勒姆,0,2,3.25,3.28,2.26,https://www.okooo.com/soccer/match/1260219/history/
24176,1260225,英超,11-09 23:00,西汉姆,埃弗顿,0,0,2.12,3.37,3.46,https://www.okooo.com/soccer/match/1260225/history/
24176,1260226,英超,11-09 23:00,狼队,南安普敦,2,0,1.90,3.73,3.80,https://www.okooo.com/soccer/match/1260226/history/
24176,1260218,英超,11-10 01:30,布莱顿,曼城,2,1,4.06,4.10,1.77,https://www.okooo.com/soccer/match/1260218/history/
24176,1260221,英超,11-10 04:00,利物浦,维拉,2,0,1.46,4.73,6.15,https://www.okooo.com/soccer/match/1260221/history/
24176,1269396,德甲,11-09 22:30,波鸿,勒沃库森,1,1,9.88,6.45,1.25,https://www.okooo.com/soccer/match/1269396/history/
24176,1269394,德甲,11-09 22:30,美因茨,多特蒙德,3,1,3.70,3.72,1.93,https://www.okooo.com/soccer/match/1269394/history/
24176,1269397,德甲,11-09 22:30,圣保利,拜仁,0,1,13.66,7.07,1.19,https://www.okooo.com/soccer/match/1269397/history/
24176,1269390,德甲,11-10 01:30,莱比锡,门兴,0,0,1.60,4.38,4.84,https://www.okooo.com/soccer/match/1269390/history/
24176,1269039,意甲,11-10 01:00,卡利亚里,AC米兰,3,3,4.98,4.02,1.64,https://www.okooo.com/soccer/match/1269039/history/
24176,1269043,意甲,11-10 03:45,尤文,都灵,2,0,1.57,3.61,7.01,https://www.okooo.com/soccer/match/1269043/history/
24176,1259866,西甲,11-09 23:15,比利亚雷,阿拉维斯,3,0,1.56,4.04,5.97,https://www.okooo.com/soccer/match/1259866/history/
24176,1259859,西甲,11-10 04:00,莱加内斯,塞维利亚,1,0,3.03,2.94,2.58,https://www.okooo.com/soccer/match/1259859/history/
