期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25193,1295910,英超,12-27 04:00,曼联,纽卡斯尔,1,0,2.49,3.64,2.66,https://www.okooo.com/soccer/match/1295910/history/
25193,1299402,英冠,12-26 21:00,米尔沃尔,伊普斯,0,0,3.82,3.30,1.98,https://www.okooo.com/soccer/match/1299402/history/
25193,1299399,英冠,12-26 23:00,考文垂,斯旺西,1,0,1.55,4.18,5.41,https://www.okooo.com/soccer/match/1299399/history/
25193,1299400,英冠,12-26 23:00,莱切城,沃特福德,1,2,2.24,3.41,3.04,https://www.okooo.com/soccer/match/1299400/history/
25193,1299401,英冠,12-26 23:00,米堡,布莱克本,0,0,1.71,3.78,4.58,https://www.okooo.com/soccer/match/1299401/history/
25193,1299403,英冠,12-26 23:00,诺维奇,查尔顿,1,0,2.03,3.46,3.48,https://www.okooo.com/soccer/match/1299403/history/
25193,1299404,英冠,12-26 23:00,牛津联,南安普敦,2,1,3.82,3.75,1.85,https://www.okooo.com/soccer/match/1299404/history/
25193,1299405,英冠,12-26 23:00,朴次茅斯,女王巡游,1,1,3.03,3.32,2.29,https://www.okooo.com/soccer/match/1299405/history/
25193,1299407,英冠,12-26 23:00,斯托克城,普雷斯顿,0,0,2.02,3.25,3.76,https://www.okooo.com/soccer/match/1299407/history/
25193,1299408,英冠,12-26 23:00,西布朗,布里斯托,1,2,2.05,3.37,3.51,https://www.okooo.com/soccer/match/1299408/history/
25193,1299409,英冠,12-27 01:30,雷克斯汉姆,谢菲联,5,3,3.03,3.40,2.25,https://www.okooo.com/soccer/match/1299409/history/
25193,1287449,非洲杯,12-26 23:00,埃及,南非,1,0,1.99,3.03,4.23,https://www.okooo.com/soccer/match/1287449/history/
25193,1287448,非洲杯,12-27 01:30,赞比亚,科摩罗,0,0,2.28,2.93,3.44,https://www.okooo.com/soccer/match/1287448/history/
25193,1287447,非洲杯,12-27 04:00,摩洛哥,马里,1,1,1.47,3.92,7.45,https://www.okooo.com/soccer/match/1287447/history/
