期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24032,1216739,英超,03-02 23:00,热刺,水晶宫,3,1,1.51,4.53,5.76,https://www.okooo.com/soccer/match/1216739/history/
24032,1216736,英超,03-02 23:00,纽卡斯尔,狼队,3,0,1.72,4.10,4.31,https://www.okooo.com/soccer/match/1216736/history/
24032,1216733,英超,03-02 23:00,富勒姆,布莱顿,3,0,2.54,3.44,2.69,https://www.okooo.com/soccer/match/1216733/history/
24032,1216732,英超,03-02 23:00,埃弗顿,西汉姆,1,3,2.09,3.50,3.41,https://www.okooo.com/soccer/match/1216732/history/
24032,1216737,英超,03-02 23:00,诺丁汉森林,利物浦,0,1,5.17,4.38,1.58,https://www.okooo.com/soccer/match/1216737/history/
24032,1216730,英超,03-02 23:00,布伦特,切尔西,2,2,3.18,3.68,2.13,https://www.okooo.com/soccer/match/1216730/history/
24032,1216734,英超,03-03 01:30,卢顿,维拉,2,3,4.36,4.30,1.68,https://www.okooo.com/soccer/match/1216734/history/
24032,1226149,德甲,03-02 22:30,柏林联合,多特蒙德,0,2,3.33,3.60,2.08,https://www.okooo.com/soccer/match/1226149/history/
24032,1226155,德甲,03-02 22:30,波鸿,莱比锡,1,4,4.59,4.33,1.64,https://www.okooo.com/soccer/match/1226155/history/
24032,1226156,德甲,03-02 22:30,海登海姆,法兰克福,1,2,2.91,3.33,2.40,https://www.okooo.com/soccer/match/1226156/history/
24032,1226152,德甲,03-02 22:30,美因茨,门兴,1,1,1.89,3.63,3.90,https://www.okooo.com/soccer/match/1226152/history/
24032,1226151,德甲,03-03 01:30,沃尔夫斯堡,斯图加特,2,3,3.17,3.51,2.17,https://www.okooo.com/soccer/match/1226151/history/
24032,1228058,意甲,03-03 01:00,蒙扎,罗马,1,4,3.67,3.35,2.04,https://www.okooo.com/soccer/match/1228058/history/
24032,1228060,意甲,03-03 03:45,都灵,佛罗伦萨,0,0,2.52,2.98,3.05,https://www.okooo.com/soccer/match/1228060/history/
