期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23060,1171746,英超,04-30 21:00,纽卡斯尔,南安普敦,3,1,1.25,6.04,11.45,https://www.okooo.com/soccer/match/1171746/history/
23060,1171745,英超,04-30 21:00,曼联,维拉,1,0,1.73,4.06,4.42,https://www.okooo.com/soccer/match/1171745/history/
23060,1171742,英超,04-30 21:00,富勒姆,曼城,1,2,10.51,5.92,1.27,https://www.okooo.com/soccer/match/1171742/history/
23060,1171737,英超,04-30 21:00,伯恩茅斯,利兹联,4,1,2.47,3.38,2.85,https://www.okooo.com/soccer/match/1171737/history/
23060,1171744,英超,04-30 23:30,利物浦,热刺,4,3,1.54,4.76,5.26,https://www.okooo.com/soccer/match/1171744/history/
23060,1172761,德甲,04-30 21:30,拜仁,柏林赫塔,2,0,1.09,11.02,21.44,https://www.okooo.com/soccer/match/1172761/history/
23060,1172766,德甲,04-30 23:30,沃尔夫斯堡,美因茨,3,0,2.26,3.55,3.03,https://www.okooo.com/soccer/match/1172766/history/
23060,1176688,意甲,04-30 21:00,萨索洛,恩波利,2,1,2.03,3.52,3.64,https://www.okooo.com/soccer/match/1176688/history/
23060,1176681,意甲,05-01 02:45,博洛尼亚,尤文,1,1,3.57,3.10,2.21,https://www.okooo.com/soccer/match/1176681/history/
23060,1176304,西甲,05-01 00:30,西班牙人,赫塔费,1,0,2.42,2.94,3.33,https://www.okooo.com/soccer/match/1176304/history/
23060,1176307,西甲,05-01 03:00,巴拉多利德,马竞,2,5,5.05,3.92,1.66,https://www.okooo.com/soccer/match/1176307/history/
23060,1172441,法甲,04-30 21:00,克莱蒙,兰斯,1,0,3.11,3.49,2.23,https://www.okooo.com/soccer/match/1172441/history/
23060,1172444,法甲,04-30 23:05,巴黎圣曼,洛里昂,1,3,1.18,7.80,13.30,https://www.okooo.com/soccer/match/1172444/history/
23060,1172443,法甲,05-01 02:45,马赛,欧塞尔,2,1,1.29,5.60,9.81,https://www.okooo.com/soccer/match/1172443/history/
