期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25122,1310691,欧联,08-28 23:00,库普斯,中日德兰,0,2,3.93,3.94,1.77,https://www.okooo.com/soccer/match/1310691/history/
25122,1310678,欧联,08-29 01:30,卢多戈雷茨,斯肯迪亚,2,1,1.33,4.98,8.35,https://www.okooo.com/soccer/match/1310678/history/
25122,1310699,欧联,08-29 01:30,塞萨洛尼基,里耶卡,5,0,1.44,4.22,7.23,https://www.okooo.com/soccer/match/1310699/history/
25122,1310695,欧联,08-29 02:00,乌德勒支,辛连斯基,0,0,1.35,4.68,8.71,https://www.okooo.com/soccer/match/1310695/history/
25122,1310682,欧联,08-29 02:00,年轻人,布拉迪斯拉发,3,2,1.67,4.02,4.47,https://www.okooo.com/soccer/match/1310682/history/
25122,1310687,欧联,08-29 02:30,布加勒斯特星,阿伯丁,3,0,1.53,4.16,5.73,https://www.okooo.com/soccer/match/1310687/history/
25122,1310694,欧联,08-29 03:00,布拉加,红色小鬼,5,1,1.10,9.70,21.92,https://www.okooo.com/soccer/match/1310694/history/
25122,1311519,欧协联,08-29 00:00,腓特烈斯塔,水晶宫,0,0,6.94,4.66,1.39,https://www.okooo.com/soccer/match/1311519/history/
25122,1311494,欧协联,08-29 01:30,阿尔克马,索菲亚列夫斯基,4,1,1.44,4.56,6.08,https://www.okooo.com/soccer/match/1311494/history/
25122,1311506,欧协联,08-29 01:30,克卢日,赫根,1,0,2.13,3.61,3.00,https://www.okooo.com/soccer/match/1311506/history/
25122,1311490,欧协联,08-29 02:00,雅典AEK,安德莱赫特,2,0,2.17,3.38,3.12,https://www.okooo.com/soccer/match/1311490/history/
25122,1311488,欧协联,08-29 02:00,布隆德比,斯特拉斯,2,3,2.57,3.18,2.70,https://www.okooo.com/soccer/match/1311488/history/
25122,1311502,欧协联,08-29 03:00,美因茨,罗森博格,4,1,1.29,5.42,8.47,https://www.okooo.com/soccer/match/1311502/history/
25122,1311500,欧协联,08-29 03:00,沙姆洛克流浪,圣克拉拉,0,0,3.37,3.07,2.19,https://www.okooo.com/soccer/match/1311500/history/
