期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24163,1276454,欧冠,10-23 00:45,AC米兰,布鲁日,3,1,1.38,5.16,7.45,https://www.okooo.com/soccer/match/1276454/history/
24163,1276455,欧冠,10-23 00:45,摩纳哥,贝尔格莱德红星,5,1,1.34,5.42,8.15,https://www.okooo.com/soccer/match/1276455/history/
24163,1276459,欧冠,10-23 03:00,维拉,博洛尼亚,2,0,1.62,3.85,5.59,https://www.okooo.com/soccer/match/1276459/history/
24163,1276463,欧冠,10-23 03:00,尤文,斯图加特,0,1,2.03,3.47,3.67,https://www.okooo.com/soccer/match/1276463/history/
24163,1276465,欧冠,10-23 03:00,巴黎圣曼,埃因霍温,1,1,1.31,5.83,8.48,https://www.okooo.com/soccer/match/1276465/history/
24163,1276467,欧冠,10-23 03:00,皇马,多特蒙德,5,2,1.41,5.23,6.55,https://www.okooo.com/soccer/match/1276467/history/
24163,1276469,欧冠,10-23 03:00,格拉茨风暴,里斯本,0,2,7.23,4.97,1.39,https://www.okooo.com/soccer/match/1276469/history/
24163,1276472,欧冠,10-24 00:45,亚特兰大,凯尔特人,0,0,1.40,5.23,6.74,https://www.okooo.com/soccer/match/1276472/history/
24163,1276473,欧冠,10-24 00:45,布雷斯特,勒沃库森,1,1,5.49,4.22,1.58,https://www.okooo.com/soccer/match/1276473/history/
24163,1276476,欧冠,10-24 03:00,马竞,里尔,1,3,1.44,4.56,6.99,https://www.okooo.com/soccer/match/1276476/history/
24163,1276480,欧冠,10-24 03:00,巴萨,拜仁,4,1,2.59,3.80,2.46,https://www.okooo.com/soccer/match/1276480/history/
24163,1276484,欧冠,10-24 03:00,曼城,布斯巴达,5,0,1.12,9.62,19.18,https://www.okooo.com/soccer/match/1276484/history/
24163,1276486,欧冠,10-24 03:00,莱比锡,利物浦,0,1,3.49,3.75,1.99,https://www.okooo.com/soccer/match/1276486/history/
24163,1276478,欧冠,10-24 03:00,年轻人,国际米兰,0,1,8.61,5.40,1.33,https://www.okooo.com/soccer/match/1276478/history/
