期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24062,1220471,英甲,04-20 03:00,牛津联,斯蒂文尼奇,1,1,1.79,3.48,4.28,https://www.okooo.com/soccer/match/1220471/history/
24062,1226206,德甲,04-20 02:30,法兰克福,奥格斯堡,3,1,1.94,3.80,3.56,https://www.okooo.com/soccer/match/1226206/history/
24062,1226515,德乙,04-20 00:30,纽伦堡,帕德博恩,0,2,2.89,3.60,2.21,https://www.okooo.com/soccer/match/1226515/history/
24062,1226516,德乙,04-20 00:30,艾禾斯堡,沙尔克,1,1,2.55,3.55,2.48,https://www.okooo.com/soccer/match/1226516/history/
24062,1228114,意甲,04-20 00:30,热那亚,拉齐奥,0,1,3.09,3.07,2.43,https://www.okooo.com/soccer/match/1228114/history/
24062,1228112,意甲,04-20 02:45,卡利亚里,尤文,2,2,4.68,3.40,1.82,https://www.okooo.com/soccer/match/1228112/history/
24062,1219311,西甲,04-20 03:00,毕尔巴鄂,格拉纳达,1,1,1.27,5.60,10.79,https://www.okooo.com/soccer/match/1219311/history/
24062,1225473,法甲,04-20 03:00,尼斯,洛里昂,3,0,1.54,4.12,5.94,https://www.okooo.com/soccer/match/1225473/history/
24062,1225057,荷乙,04-20 02:00,特尔斯达,埃门,2,3,1.98,3.62,3.26,https://www.okooo.com/soccer/match/1225057/history/
24062,1225058,荷乙,04-20 02:00,海尔蒙特,阿贾青年队,3,1,1.88,3.89,3.33,https://www.okooo.com/soccer/match/1225058/history/
24062,1225055,荷乙,04-20 02:00,多德勒支,奥斯,3,1,1.44,4.60,5.66,https://www.okooo.com/soccer/match/1225055/history/
24062,1225056,荷乙,04-20 02:00,罗达JC,格拉夫夏普,1,1,1.68,4.04,4.10,https://www.okooo.com/soccer/match/1225056/history/
24062,1225054,荷乙,04-20 02:00,登博思,布雷达,2,2,3.44,3.42,1.98,https://www.okooo.com/soccer/match/1225054/history/
24062,1228746,葡超,04-20 03:15,里奥阿维,阿罗卡,1,1,2.49,3.17,2.82,https://www.okooo.com/soccer/match/1228746/history/
