期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24161,1260188,英超,10-19 22:00,富勒姆,维拉,1,3,2.43,3.40,2.84,https://www.okooo.com/soccer/match/1260188/history/
24161,1260189,英超,10-19 22:15,伊普斯,埃弗顿,0,2,2.32,3.38,3.01,https://www.okooo.com/soccer/match/1260189/history/
24161,1260191,英超,10-19 22:00,曼联,布伦特,2,1,1.66,4.21,4.60,https://www.okooo.com/soccer/match/1260191/history/
24161,1260192,英超,10-19 22:00,纽卡斯尔,布莱顿,0,1,1.71,4.04,4.41,https://www.okooo.com/soccer/match/1260192/history/
24161,1260194,英超,10-19 22:00,南安普敦,莱切城,2,3,2.16,3.50,3.24,https://www.okooo.com/soccer/match/1260194/history/
24161,1260187,英超,10-20 00:30,伯恩茅斯,阿森纳,2,0,4.72,3.74,1.74,https://www.okooo.com/soccer/match/1260187/history/
24161,1269366,德甲,10-19 21:30,弗赖堡,奥格斯堡,3,1,1.64,4.01,5.03,https://www.okooo.com/soccer/match/1269366/history/
24161,1269362,德甲,10-19 21:30,勒沃库森,法兰克福,2,1,1.45,4.83,6.11,https://www.okooo.com/soccer/match/1269362/history/
24161,1269368,德甲,10-19 21:30,美因茨,莱比锡,0,2,3.86,3.84,1.86,https://www.okooo.com/soccer/match/1269368/history/
24161,1269363,德甲,10-20 00:30,拜仁,斯图加特,4,0,1.30,6.03,8.26,https://www.okooo.com/soccer/match/1269363/history/
24161,1269005,意甲,10-20 00:00,AC米兰,乌迪内斯,1,0,1.36,5.05,7.99,https://www.okooo.com/soccer/match/1269005/history/
24161,1269003,意甲,10-20 02:45,尤文,拉齐奥,1,0,2.08,3.15,3.83,https://www.okooo.com/soccer/match/1269003/history/
24161,1259833,西甲,10-19 22:15,奥萨苏纳,贝蒂斯,1,2,2.39,3.16,3.10,https://www.okooo.com/soccer/match/1259833/history/
24161,1259829,西甲,10-20 03:00,塞尔塔,皇马,1,2,5.45,4.37,1.55,https://www.okooo.com/soccer/match/1259829/history/
