期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24196,1276488,欧冠,12-11 01:45,赫罗纳,利物浦,0,1,8.07,5.36,1.35,https://www.okooo.com/soccer/match/1276488/history/
24196,1276493,欧冠,12-11 04:00,亚特兰大,皇马,2,3,2.61,3.57,2.57,https://www.okooo.com/soccer/match/1276493/history/
24196,1276505,欧冠,12-11 04:00,布雷斯特,埃因霍温,1,0,4.82,3.99,1.68,https://www.okooo.com/soccer/match/1276505/history/
24196,1276497,欧冠,12-11 04:00,布鲁日,里斯本,2,1,2.41,3.42,2.89,https://www.okooo.com/soccer/match/1276497/history/
24196,1276495,欧冠,12-11 04:00,勒沃库森,国际米兰,1,0,2.22,3.29,3.33,https://www.okooo.com/soccer/match/1276495/history/
24196,1276503,欧冠,12-11 04:00,莱比锡,维拉,2,3,3.01,3.32,2.38,https://www.okooo.com/soccer/match/1276503/history/
24196,1276499,欧冠,12-11 04:00,萨尔茨堡,巴黎圣曼,0,3,10.73,6.61,1.24,https://www.okooo.com/soccer/match/1276499/history/
24196,1264537,英冠,12-11 03:45,伯恩利,德比郡,0,0,1.63,3.44,5.96,https://www.okooo.com/soccer/match/1264537/history/
24196,1264539,英冠,12-11 03:45,卢顿,斯托克城,2,1,1.94,3.40,3.79,https://www.okooo.com/soccer/match/1264539/history/
24196,1264541,英冠,12-11 03:45,普利茅斯,斯旺西,1,2,4.44,3.71,1.73,https://www.okooo.com/soccer/match/1264541/history/
24196,1264542,英冠,12-11 03:45,朴次茅斯,诺维奇,0,0,3.09,3.36,2.21,https://www.okooo.com/soccer/match/1264542/history/
24196,1264543,英冠,12-11 03:45,谢周三,布莱克本,0,1,2.24,3.21,3.16,https://www.okooo.com/soccer/match/1264543/history/
24196,1264544,英冠,12-11 03:45,桑德兰,布里斯托,1,1,1.88,3.36,4.09,https://www.okooo.com/soccer/match/1264544/history/
24196,1264538,英冠,12-11 04:00,利兹联,米堡,3,1,1.72,3.70,4.50,https://www.okooo.com/soccer/match/1264538/history/
