期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23127,1219500,英冠,10-07 03:00,伯明翰,西布朗,3,1,2.77,3.10,2.58,https://www.okooo.com/soccer/match/1219500/history/
23127,1226001,德甲,10-07 02:30,门兴,美因茨,2,2,2.16,3.69,3.10,https://www.okooo.com/soccer/match/1226001/history/
23127,1226321,德乙,10-07 00:30,杜塞尔多夫,奥斯纳,1,1,1.56,4.38,4.91,https://www.okooo.com/soccer/match/1226321/history/
23127,1226324,德乙,10-07 00:30,凯泽斯劳滕,汉诺威,3,1,2.20,3.50,2.99,https://www.okooo.com/soccer/match/1226324/history/
23127,1227863,意甲,10-07 00:30,恩波利,乌迪内斯,0,0,2.83,3.28,2.52,https://www.okooo.com/soccer/match/1227863/history/
23127,1227869,意甲,10-07 02:45,莱切,萨索洛,1,1,2.63,3.39,2.63,https://www.okooo.com/soccer/match/1227869/history/
23127,1219085,西甲,10-07 03:00,毕尔巴鄂,阿尔梅里亚,3,0,1.30,5.62,9.43,https://www.okooo.com/soccer/match/1219085/history/
23127,1225274,法甲,10-07 03:00,斯特拉斯,南特,1,2,2.32,3.18,3.23,https://www.okooo.com/soccer/match/1225274/history/
23127,1224799,荷乙,10-07 02:00,威廉二世,格拉夫夏普,4,2,1.94,3.50,3.50,https://www.okooo.com/soccer/match/1224799/history/
23127,1224794,荷乙,10-07 02:00,海牙,奥斯,2,1,1.37,4.80,6.78,https://www.okooo.com/soccer/match/1224794/history/
23127,1224796,荷乙,10-07 02:00,埃门,特尔斯达,2,0,1.41,4.54,6.30,https://www.okooo.com/soccer/match/1224796/history/
23127,1224803,荷乙,10-07 02:00,多德勒支,坎布尔,5,2,2.95,3.77,2.08,https://www.okooo.com/soccer/match/1224803/history/
23127,1224800,荷乙,10-07 02:00,布雷达,格罗宁根,3,2,2.80,3.48,2.26,https://www.okooo.com/soccer/match/1224800/history/
23127,1224795,荷乙,10-07 02:00,登博思,埃因FC,0,1,2.47,3.28,2.66,https://www.okooo.com/soccer/match/1224795/history/
