期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25045,1280825,世欧预,03-25 03:45,阿尔巴尼亚,安道尔,3,0,1.18,6.02,21.22,https://www.okooo.com/soccer/match/1280825/history/
25045,1280765,世欧预,03-25 03:45,波黑,塞浦路斯,2,1,1.45,4.29,7.28,https://www.okooo.com/soccer/match/1280765/history/
25045,1280826,世欧预,03-25 03:45,英格兰,拉脱维亚,3,0,1.02,18.52,52.29,https://www.okooo.com/soccer/match/1280826/history/
25045,1280766,世欧预,03-25 03:45,圣马力诺,罗马尼亚,1,5,48.61,14.20,1.04,https://www.okooo.com/soccer/match/1280766/history/
25045,1289864,欧国联,03-23 22:00,格鲁吉亚,亚美尼亚,6,1,1.42,4.53,7.16,https://www.okooo.com/soccer/match/1289864/history/
25045,1289868,欧国联,03-24 01:00,匈牙利,土耳其,0,3,2.20,3.64,3.05,https://www.okooo.com/soccer/match/1289868/history/
25045,1289873,欧国联,03-24 01:00,苏格兰,希腊,0,3,2.60,3.10,2.83,https://www.okooo.com/soccer/match/1289873/history/
25045,1289872,欧国联,03-24 01:00,塞尔维亚,奥地利,2,0,2.84,3.07,2.61,https://www.okooo.com/soccer/match/1289872/history/
25045,1289866,欧国联,03-24 01:00,斯洛文尼亚,斯洛伐克,0,0,2.52,2.77,3.27,https://www.okooo.com/soccer/match/1289866/history/
25045,1289880,欧国联,03-24 03:45,法国,克罗地亚,2,0,1.30,5.43,10.31,https://www.okooo.com/soccer/match/1289880/history/
25045,1289882,欧国联,03-24 03:45,德国,意大利,3,3,1.88,3.60,4.06,https://www.okooo.com/soccer/match/1289882/history/
25045,1289862,欧国联,03-24 03:45,爱尔兰,保加利亚,2,1,1.57,3.74,6.27,https://www.okooo.com/soccer/match/1289862/history/
25045,1289878,欧国联,03-24 03:45,葡萄牙,丹麦,3,2,1.53,4.25,5.96,https://www.okooo.com/soccer/match/1289878/history/
25045,1289875,欧国联,03-24 03:45,西班牙,荷兰,2,2,1.66,4.02,4.91,https://www.okooo.com/soccer/match/1289875/history/
