期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23156,1219603,英冠,12-02 04:00,普雷斯顿,女王巡游,0,2,2.11,3.18,3.53,https://www.okooo.com/soccer/match/1219603/history/
23156,1226058,德甲,12-02 03:30,达姆施塔特,科隆,0,1,2.69,3.38,2.55,https://www.okooo.com/soccer/match/1226058/history/
23156,1226376,德乙,12-02 01:30,圣保利,汉堡,2,2,1.83,3.78,3.78,https://www.okooo.com/soccer/match/1226376/history/
23156,1226374,德乙,12-02 01:30,沙尔克,奥斯纳,4,0,1.51,4.32,5.50,https://www.okooo.com/soccer/match/1226374/history/
23156,1227927,意甲,12-02 03:45,蒙扎,尤文,1,2,4.14,3.34,1.93,https://www.okooo.com/soccer/match/1227927/history/
23156,1219147,西甲,12-02 04:00,拉斯马斯,赫塔费,2,0,2.37,2.91,3.41,https://www.okooo.com/soccer/match/1219147/history/
23156,1225330,法甲,12-02 04:00,兰斯,斯特拉斯,2,1,1.71,3.78,4.77,https://www.okooo.com/soccer/match/1225330/history/
23156,1224525,荷甲,12-02 03:00,海伦芬,阿尔梅勒,3,0,1.58,4.05,5.27,https://www.okooo.com/soccer/match/1224525/history/
23156,1224876,荷乙,12-02 03:00,多德勒支,罗达JC,2,0,2.71,3.82,2.19,https://www.okooo.com/soccer/match/1224876/history/
23156,1224879,荷乙,12-02 03:00,海尔蒙特,海牙,3,2,2.99,3.50,2.14,https://www.okooo.com/soccer/match/1224879/history/
23156,1224880,荷乙,12-02 03:00,奥斯,格拉夫夏普,0,1,4.13,3.66,1.75,https://www.okooo.com/soccer/match/1224880/history/
23156,1224881,荷乙,12-02 03:00,威廉二世,埃门,3,0,1.95,3.48,3.51,https://www.okooo.com/soccer/match/1224881/history/
23156,1224878,荷乙,12-02 03:00,坎布尔,埃因FC,2,2,1.46,4.38,5.76,https://www.okooo.com/soccer/match/1224878/history/
23156,1224877,荷乙,12-02 03:00,格罗宁根,芬洛,2,1,1.36,4.80,7.02,https://www.okooo.com/soccer/match/1224877/history/
