期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24140,1264359,英冠,09-14 03:00,赫尔城,谢菲联,0,2,3.17,3.49,2.12,https://www.okooo.com/soccer/match/1264359/history/
24140,1269327,德甲,09-14 02:30,多特蒙德,海登海姆,4,2,1.34,5.46,7.78,https://www.okooo.com/soccer/match/1269327/history/
24140,1271726,德乙,09-14 00:30,卡尔斯鲁厄,沙尔克,2,0,1.96,3.75,3.34,https://www.okooo.com/soccer/match/1271726/history/
24140,1271731,德乙,09-14 00:30,明斯特,帕德博恩,3,3,3.10,3.76,2.05,https://www.okooo.com/soccer/match/1271731/history/
24140,1259778,西甲,09-14 03:00,贝蒂斯,莱加内斯,2,0,1.66,3.55,5.79,https://www.okooo.com/soccer/match/1259778/history/
24140,1263049,法甲,09-14 02:45,圣埃蒂安,里尔,1,0,5.07,3.68,1.70,https://www.okooo.com/soccer/match/1263049/history/
24140,1263354,法乙,09-14 02:00,阿纳西,亚眠,3,0,2.24,3.08,3.24,https://www.okooo.com/soccer/match/1263354/history/
24140,1273840,法乙,09-14 02:00,巴斯蒂亚,特鲁瓦,0,0,1.74,3.45,4.63,https://www.okooo.com/soccer/match/1273840/history/
24140,1263355,法乙,09-14 02:00,克莱蒙,敦刻尔克,0,1,1.90,3.28,4.03,https://www.okooo.com/soccer/match/1263355/history/
24140,1263357,法乙,09-14 02:00,拉瓦勒,阿雅克肖,1,1,2.44,2.78,3.22,https://www.okooo.com/soccer/match/1263357/history/
24140,1263356,法乙,09-14 02:00,洛里昂,圣旺红星,2,1,1.62,3.94,4.76,https://www.okooo.com/soccer/match/1263356/history/
24140,1263352,法乙,09-14 02:00,罗德兹,甘冈,1,2,3.35,3.21,2.13,https://www.okooo.com/soccer/match/1263352/history/
24140,1270088,葡超,09-14 03:15,阿罗卡,里斯本,0,3,11.58,6.35,1.21,https://www.okooo.com/soccer/match/1270088/history/
24140,1242993,挪超,09-14 01:00,博德闪耀,汉坎,3,0,1.23,6.17,9.67,https://www.okooo.com/soccer/match/1242993/history/
