期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23100,1216477,英超,08-13 21:00,布伦特,热刺,2,2,2.57,3.50,2.65,https://www.okooo.com/soccer/match/1216477/history/
23100,1216478,英超,08-13 23:30,切尔西,利物浦,1,1,2.99,3.70,2.24,https://www.okooo.com/soccer/match/1216478/history/
23100,1219003,西甲,08-13 23:00,塞尔塔,奥萨苏纳,0,2,2.10,3.16,3.80,https://www.okooo.com/soccer/match/1219003/history/
23100,1219007,西甲,08-14 01:30,比利亚雷,贝蒂斯,1,2,1.72,3.90,4.56,https://www.okooo.com/soccer/match/1219007/history/
23100,1219006,西甲,08-14 03:30,赫塔费,巴萨,0,0,6.84,3.94,1.53,https://www.okooo.com/soccer/match/1219006/history/
23100,1225210,法甲,08-13 21:00,克莱蒙,摩纳哥,2,4,2.99,3.48,2.31,https://www.okooo.com/soccer/match/1225210/history/
23100,1225216,法甲,08-13 21:00,蒙彼利埃,勒阿弗尔,2,2,1.72,3.66,5.02,https://www.okooo.com/soccer/match/1225216/history/
23100,1225215,法甲,08-13 21:00,南特,图卢兹,1,2,2.88,3.39,2.42,https://www.okooo.com/soccer/match/1225215/history/
23100,1225212,法甲,08-13 23:05,雷恩,梅斯,5,1,1.60,4.18,5.29,https://www.okooo.com/soccer/match/1225212/history/
23100,1225211,法甲,08-14 02:45,斯特拉斯,里昂,2,1,2.48,3.52,2.72,https://www.okooo.com/soccer/match/1225211/history/
23100,1200476,瑞典超,08-13 23:30,赫根,瓦尔贝里,2,0,1.30,5.70,7.74,https://www.okooo.com/soccer/match/1200476/history/
23100,1200474,瑞典超,08-13 23:30,哈马比,埃尔夫斯堡,1,0,3.09,3.39,2.19,https://www.okooo.com/soccer/match/1200474/history/
23100,1201922,挪超,08-13 23:00,利勒斯特,维京,1,3,2.17,3.72,2.88,https://www.okooo.com/soccer/match/1201922/history/
23100,1201927,挪超,08-14 01:15,瓦勒伦加,海于格松,1,1,1.57,4.06,5.24,https://www.okooo.com/soccer/match/1201927/history/
