期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25121,1311470,欧冠,08-27 00:45,阿拉木图凯拉特,凯尔特人,0,0,6.01,4.22,1.51,https://www.okooo.com/soccer/match/1311470/history/
25121,1311466,欧冠,08-27 03:00,AEP帕福斯,贝尔格莱德红星,1,1,3.40,3.78,1.98,https://www.okooo.com/soccer/match/1311466/history/
25121,1311468,欧冠,08-27 03:00,格拉茨风暴,博德闪耀,2,1,2.33,3.75,2.71,https://www.okooo.com/soccer/match/1311468/history/
25121,1311464,欧冠,08-28 00:45,卡拉巴,费伦茨,2,3,2.19,3.64,3.00,https://www.okooo.com/soccer/match/1311464/history/
25121,1311474,欧冠,08-28 03:00,本菲卡,费内巴切,1,0,1.66,3.86,4.97,https://www.okooo.com/soccer/match/1311474/history/
25121,1311476,欧冠,08-28 03:00,布鲁日,流浪者,6,0,1.51,4.62,5.39,https://www.okooo.com/soccer/match/1311476/history/
25121,1311472,欧冠,08-28 03:00,哥本哈根,巴塞尔,2,0,1.59,4.09,5.21,https://www.okooo.com/soccer/match/1311472/history/
25121,1310698,欧联,08-28 00:30,AEK拉纳卡,布兰,0,4,2.22,3.47,3.00,https://www.okooo.com/soccer/match/1310698/history/
25121,1311390,英联杯,08-27 02:30,狼队,西汉姆,3,2,2.74,3.29,2.50,https://www.okooo.com/soccer/match/1311390/history/
25121,1311388,英联杯,08-27 02:45,伯恩茅斯,布伦特,0,2,1.88,3.72,3.70,https://www.okooo.com/soccer/match/1311388/history/
25121,1311380,英联杯,08-27 02:45,伯恩利,德比郡,2,1,1.44,4.31,6.91,https://www.okooo.com/soccer/match/1311380/history/
25121,1311389,英联杯,08-27 02:45,米尔沃尔,考文垂,2,1,3.06,3.41,2.19,https://www.okooo.com/soccer/match/1311389/history/
25121,1311385,英联杯,08-28 02:45,富勒姆,布里斯托,2,0,1.41,4.66,6.76,https://www.okooo.com/soccer/match/1311385/history/
25121,1302608,西甲,08-28 03:00,塞尔塔,贝蒂斯,1,1,2.29,3.43,3.06,https://www.okooo.com/soccer/match/1302608/history/
