期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24183,1260228,英超,11-23 23:00,阿森纳,诺丁汉森林,3,0,1.39,4.70,8.10,https://www.okooo.com/soccer/match/1260228/history/
24183,1260229,英超,11-23 23:00,维拉,水晶宫,2,2,1.71,3.79,4.83,https://www.okooo.com/soccer/match/1260229/history/
24183,1260227,英超,11-23 23:00,伯恩茅斯,布莱顿,1,2,2.40,3.54,2.79,https://www.okooo.com/soccer/match/1260227/history/
24183,1260230,英超,11-23 23:00,埃弗顿,布伦特,0,0,2.32,3.35,3.04,https://www.okooo.com/soccer/match/1260230/history/
24183,1260231,英超,11-23 23:00,富勒姆,狼队,1,4,1.54,4.33,5.61,https://www.okooo.com/soccer/match/1260231/history/
24183,1260234,英超,11-24 01:30,曼城,热刺,0,4,1.41,5.24,6.52,https://www.okooo.com/soccer/match/1260234/history/
24183,1269401,德甲,11-23 22:30,多特蒙德,弗赖堡,4,0,1.78,3.81,4.29,https://www.okooo.com/soccer/match/1269401/history/
24183,1269403,德甲,11-23 22:30,霍芬海姆,莱比锡,4,3,3.23,3.62,2.12,https://www.okooo.com/soccer/match/1269403/history/
24183,1269402,德甲,11-24 01:30,法兰克福,不来梅,1,0,1.74,4.07,4.21,https://www.okooo.com/soccer/match/1269402/history/
24183,1269053,意甲,11-24 01:00,AC米兰,尤文,0,0,2.30,3.17,3.26,https://www.okooo.com/soccer/match/1269053/history/
24183,1269055,意甲,11-24 03:45,帕尔马,亚特兰大,1,3,5.51,4.39,1.54,https://www.okooo.com/soccer/match/1269055/history/
24183,1259875,西甲,11-23 23:15,马竞,阿拉维斯,2,1,1.44,4.25,7.70,https://www.okooo.com/soccer/match/1259875/history/
24183,1259870,西甲,11-24 01:30,拉斯马斯,马洛卡,2,3,2.80,2.93,2.78,https://www.okooo.com/soccer/match/1259870/history/
24183,1259872,西甲,11-24 04:00,塞尔塔,巴萨,2,2,4.30,4.23,1.70,https://www.okooo.com/soccer/match/1259872/history/
