期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24019,1247980,亚洲杯,01-31 19:30,巴林,日本,1,3,12.44,6.17,1.20,https://www.okooo.com/soccer/match/1247980/history/
24019,1247813,亚洲杯,02-01 00:00,伊朗,叙利亚,1,1,1.32,4.64,9.32,https://www.okooo.com/soccer/match/1247813/history/
24019,1216684,英超,02-01 03:30,热刺,布伦特,3,2,1.60,4.41,4.90,https://www.okooo.com/soccer/match/1216684/history/
24019,1216689,英超,02-01 03:30,曼城,伯恩利,3,1,1.11,9.89,20.66,https://www.okooo.com/soccer/match/1216689/history/
24019,1216688,英超,02-01 04:15,利物浦,切尔西,4,1,1.63,4.35,4.77,https://www.okooo.com/soccer/match/1216688/history/
24019,1216685,英超,02-02 03:30,西汉姆,伯恩茅斯,1,1,2.41,3.53,2.79,https://www.okooo.com/soccer/match/1216685/history/
24019,1242143,英超,02-02 04:15,狼队,曼联,3,4,2.85,3.46,2.41,https://www.okooo.com/soccer/match/1242143/history/
24019,1246698,英冠,02-01 03:45,谢周三,沃特福德,0,0,2.49,3.22,2.77,https://www.okooo.com/soccer/match/1246698/history/
24019,1242055,德国杯,02-01 03:45,柏林赫塔,凯泽斯劳滕,1,3,1.95,3.63,3.53,https://www.okooo.com/soccer/match/1242055/history/
24019,1219193,西甲,02-01 02:00,巴萨,奥萨苏纳,1,0,1.33,5.37,8.37,https://www.okooo.com/soccer/match/1219193/history/
24019,1219192,西甲,02-01 04:00,马竞,巴列卡诺,2,1,1.59,3.89,5.89,https://www.okooo.com/soccer/match/1219192/history/
24019,1219196,西甲,02-02 04:00,赫塔费,皇马,0,2,6.03,3.94,1.57,https://www.okooo.com/soccer/match/1219196/history/
24019,1228650,葡超,02-01 02:45,里奥阿维,埃斯托里,1,1,2.17,3.28,3.25,https://www.okooo.com/soccer/match/1228650/history/
24019,1228651,葡超,02-01 04:45,布拉加,沙维什,1,1,1.30,5.40,8.39,https://www.okooo.com/soccer/match/1228651/history/
