期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
23132,1237413,世南美预,10-18 05:00,委内瑞拉,智利,3,0,2.61,3.01,2.86,https://www.okooo.com/soccer/match/1237413/history/
23132,1237418,世南美预,10-18 06:30,巴拉圭,玻利维亚,1,0,1.31,5.15,9.51,https://www.okooo.com/soccer/match/1237418/history/
23132,1237423,世南美预,10-18 07:30,厄瓜多尔,哥伦比亚,0,0,2.03,3.06,4.04,https://www.okooo.com/soccer/match/1237423/history/
23132,1237422,世南美预,10-18 08:00,乌拉圭,巴西,2,0,4.22,3.41,1.88,https://www.okooo.com/soccer/match/1237422/history/
23132,1237420,世南美预,10-18 10:00,秘鲁,阿根廷,0,2,9.84,4.48,1.35,https://www.okooo.com/soccer/match/1237420/history/
23132,1198388,欧预赛,10-17 00:00,阿塞拜疆,奥地利,0,1,8.15,4.90,1.36,https://www.okooo.com/soccer/match/1198388/history/
23132,1198497,欧预赛,10-17 02:45,卢森堡,斯洛伐克,0,1,3.82,3.22,2.06,https://www.okooo.com/soccer/match/1198497/history/
23132,1198496,欧预赛,10-17 02:45,波黑,葡萄牙,0,5,7.18,4.63,1.42,https://www.okooo.com/soccer/match/1198496/history/
23132,1198309,欧预赛,10-17 02:45,直布罗陀,爱尔兰,0,4,36.08,12.48,1.05,https://www.okooo.com/soccer/match/1198309/history/
23132,1198308,欧预赛,10-17 02:45,希腊,荷兰,0,1,3.93,3.29,2.00,https://www.okooo.com/soccer/match/1198308/history/
23132,1198328,欧预赛,10-18 02:45,英格兰,意大利,3,1,1.60,3.81,6.02,https://www.okooo.com/soccer/match/1198328/history/
23132,1198437,欧预赛,10-18 02:45,圣马力诺,丹麦,1,2,77.06,25.47,1.01,https://www.okooo.com/soccer/match/1198437/history/
23132,1198436,欧预赛,10-18 00:00,芬兰,哈萨克斯坦,1,2,1.55,3.79,6.67,https://www.okooo.com/soccer/match/1198436/history/
