期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25151,1296200,英超,10-25 03:00,利兹联,西汉姆,2,1,1.81,3.63,4.48,https://www.okooo.com/soccer/match/1296200/history/
25151,1299275,英冠,10-25 03:00,普雷斯顿,谢菲联,3,2,2.58,3.07,2.79,https://www.okooo.com/soccer/match/1299275/history/
25151,1299847,德甲,10-25 02:30,不来梅,柏林联合,1,0,2.28,3.48,3.00,https://www.okooo.com/soccer/match/1299847/history/
25151,1307535,德乙,10-25 00:30,菲尔特,卡尔斯鲁厄,1,4,3.14,3.74,2.04,https://www.okooo.com/soccer/match/1307535/history/
25151,1307536,德乙,10-25 00:30,沙尔克,达姆施塔特,1,0,1.90,3.55,3.72,https://www.okooo.com/soccer/match/1307536/history/
25151,1292643,意甲,10-25 02:45,AC米兰,比萨,2,2,1.30,5.24,9.89,https://www.okooo.com/soccer/match/1292643/history/
25151,1302643,西甲,10-25 03:00,皇家社会,塞维利亚,2,1,1.96,3.48,3.87,https://www.okooo.com/soccer/match/1302643/history/
25151,1301318,法甲,10-25 02:45,巴黎FC,南特,1,2,1.58,4.10,5.51,https://www.okooo.com/soccer/match/1301318/history/
25151,1301770,法乙,10-25 02:00,甘冈,克莱蒙,0,1,1.59,3.86,5.04,https://www.okooo.com/soccer/match/1301770/history/
25151,1311182,法乙,10-25 02:00,勒芒,布洛涅,1,0,1.89,3.28,4.01,https://www.okooo.com/soccer/match/1311182/history/
25151,1301774,法乙,10-25 02:00,兰斯,特鲁瓦,0,0,2.11,3.35,3.19,https://www.okooo.com/soccer/match/1301774/history/
25151,1301772,法乙,10-25 02:00,圣旺红星,格勒诺布尔,1,0,1.78,3.44,4.25,https://www.okooo.com/soccer/match/1301772/history/
25151,1296561,荷甲,10-25 02:00,海伦芬,布雷达,3,3,1.58,4.15,5.14,https://www.okooo.com/soccer/match/1296561/history/
25151,1307837,葡超,10-25 03:15,艾华卡,吉维森特,0,4,3.11,3.02,2.37,https://www.okooo.com/soccer/match/1307837/history/
