期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25161,1311610,亚冠,11-05 18:00,神户胜利,蔚山现代,1,0,1.27,5.26,9.01,https://www.okooo.com/soccer/match/1311610/history/
25161,1311612,亚冠,11-05 20:15,柔佛,上海申花,3,1,1.58,4.30,4.51,https://www.okooo.com/soccer/match/1311612/history/
25161,1312478,欧冠,11-06 01:45,AEP帕福斯,比利亚雷,1,0,10.04,5.56,1.29,https://www.okooo.com/soccer/match/1312478/history/
25161,1312479,欧冠,11-06 01:45,卡拉巴,切尔西,2,2,8.35,5.50,1.33,https://www.okooo.com/soccer/match/1312479/history/
25161,1312480,欧冠,11-06 04:00,阿贾克斯,加拉塔萨雷,0,3,3.26,3.72,2.08,https://www.okooo.com/soccer/match/1312480/history/
25161,1312486,欧冠,11-06 04:00,本菲卡,勒沃库森,0,1,1.91,3.68,3.81,https://www.okooo.com/soccer/match/1312486/history/
25161,1312481,欧冠,11-06 04:00,布鲁日,巴萨,3,3,5.41,5.00,1.49,https://www.okooo.com/soccer/match/1312481/history/
25161,1312482,欧冠,11-06 04:00,国际米兰,阿拉木图凯拉特,2,1,1.03,17.88,51.66,https://www.okooo.com/soccer/match/1312482/history/
25161,1312485,欧冠,11-06 04:00,马赛,亚特兰大,0,1,2.28,3.45,3.08,https://www.okooo.com/soccer/match/1312485/history/
25161,1312483,欧冠,11-06 04:00,曼城,多特蒙德,4,1,1.36,5.38,7.55,https://www.okooo.com/soccer/match/1312483/history/
25161,1312484,欧冠,11-06 04:00,纽卡斯尔,毕尔巴鄂,2,0,1.34,4.94,9.22,https://www.okooo.com/soccer/match/1312484/history/
25161,1299299,英冠,11-06 03:45,普雷斯顿,斯旺西,2,1,2.23,3.08,3.35,https://www.okooo.com/soccer/match/1299299/history/
25161,1299300,英冠,11-06 03:45,女王巡游,南安普敦,1,2,2.64,3.31,2.56,https://www.okooo.com/soccer/match/1299300/history/
25161,1299297,英冠,11-06 04:00,朴次茅斯,雷克斯汉姆,0,0,2.66,3.12,2.66,https://www.okooo.com/soccer/match/1299297/history/
