期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
25104,1281029,瑞典超,07-26 21:00,布鲁马波卡纳,马尔默,2,3,3.53,3.65,1.93,https://www.okooo.com/soccer/match/1281029/history/
25104,1281031,瑞典超,07-26 21:00,哥德堡盖斯,哈尔姆斯塔德,3,0,1.31,5.09,8.82,https://www.okooo.com/soccer/match/1281031/history/
25104,1281034,瑞典超,07-26 23:30,代格福什,北雪平,0,0,2.17,3.58,2.96,https://www.okooo.com/soccer/match/1281034/history/
25104,1281028,瑞典超,07-27 20:00,索尔纳,厄斯特什,0,0,1.54,3.83,6.03,https://www.okooo.com/soccer/match/1281028/history/
25104,1281032,瑞典超,07-27 20:00,赫根,佐加顿斯,1,6,3.03,3.56,2.14,https://www.okooo.com/soccer/match/1281032/history/
25104,1281033,瑞典超,07-27 22:30,米亚尔比,天狼星,2,1,1.51,4.33,5.48,https://www.okooo.com/soccer/match/1281033/history/
25104,1281035,瑞典超,07-27 22:30,韦纳穆,哈马比,2,3,5.15,4.13,1.56,https://www.okooo.com/soccer/match/1281035/history/
25104,1282088,挪超,07-26 22:00,海于格松,汉坎,0,3,3.28,3.40,2.10,https://www.okooo.com/soccer/match/1282088/history/
25104,1282089,挪超,07-26 22:00,克里斯蒂安松,KFUM奥斯陆,0,5,3.83,3.61,1.86,https://www.okooo.com/soccer/match/1282089/history/
25104,1282091,挪超,07-26 22:00,桑纳菲尤尔,萨普斯,3,2,1.98,3.95,3.14,https://www.okooo.com/soccer/match/1282091/history/
25104,1282084,挪超,07-27 00:00,博德闪耀,瓦勒伦加,7,2,1.26,6.17,8.22,https://www.okooo.com/soccer/match/1282084/history/
25104,1282086,挪超,07-27 20:30,布莱尼,维京,1,3,3.49,3.74,1.91,https://www.okooo.com/soccer/match/1282086/history/
25104,1282090,挪超,07-27 20:30,罗森博格,特罗姆瑟,4,1,2.13,3.37,3.22,https://www.okooo.com/soccer/match/1282090/history/
25104,1284476,芬超,07-27 22:00,国际图尔库,塞伊奈,4,1,1.71,4.02,3.98,https://www.okooo.com/soccer/match/1284476/history/
