期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24021,1249205,亚洲杯,02-03 19:30,伊朗,日本,2,1,4.55,3.32,1.80,https://www.okooo.com/soccer/match/1249205/history/
24021,1249208,亚洲杯,02-03 23:30,卡塔尔,乌兹别克斯坦,1,1,2.56,2.86,2.96,https://www.okooo.com/soccer/match/1249208/history/
24021,1216696,英超,02-03 20:30,埃弗顿,热刺,2,2,3.05,3.65,2.20,https://www.okooo.com/soccer/match/1216696/history/
24021,1216698,英超,02-03 23:00,纽卡斯尔,卢顿,4,4,1.51,4.53,5.83,https://www.okooo.com/soccer/match/1216698/history/
24021,1216694,英超,02-03 23:00,伯恩利,富勒姆,2,2,2.87,3.27,2.48,https://www.okooo.com/soccer/match/1216694/history/
24021,1216693,英超,02-03 23:00,布莱顿,水晶宫,4,1,1.69,3.76,5.02,https://www.okooo.com/soccer/match/1216693/history/
24021,1216699,英超,02-04 01:30,谢菲联,维拉,0,5,5.07,4.16,1.61,https://www.okooo.com/soccer/match/1216699/history/
24021,1226113,德甲,02-03 22:30,拜仁,门兴,3,1,1.14,8.99,15.10,https://www.okooo.com/soccer/match/1226113/history/
24021,1226119,德甲,02-03 22:30,波鸿,奥格斯堡,1,1,2.29,3.46,3.00,https://www.okooo.com/soccer/match/1226119/history/
24021,1226115,德甲,02-03 22:30,弗赖堡,斯图加特,1,3,3.13,3.46,2.21,https://www.okooo.com/soccer/match/1226115/history/
24021,1226117,德甲,02-03 22:30,美因茨,不来梅,0,1,2.01,3.44,3.68,https://www.okooo.com/soccer/match/1226117/history/
24021,1226121,德甲,02-03 22:30,达姆施塔特,勒沃库森,0,2,9.77,5.71,1.28,https://www.okooo.com/soccer/match/1226121/history/
24021,1226118,德甲,02-04 01:30,科隆,法兰克福,2,0,2.93,3.22,2.45,https://www.okooo.com/soccer/match/1226118/history/
24021,1249216,非洲杯,02-04 04:00,佛得角,南非,0,0,2.94,2.87,2.61,https://www.okooo.com/soccer/match/1249216/history/
