期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24126,1271496,天皇杯,08-21 18:00,大阪钢巴,湘南海洋,3,2,2.17,3.20,3.13,https://www.okooo.com/soccer/match/1271496/history/
24126,1271493,天皇杯,08-21 18:00,千叶市原,札幌冈萨多,1,0,2.13,3.59,2.91,https://www.okooo.com/soccer/match/1271493/history/
24126,1271495,天皇杯,08-21 18:00,柏太阳神,神户胜利,0,1,2.41,3.22,2.73,https://www.okooo.com/soccer/match/1271495/history/
24126,1271497,天皇杯,08-21 18:00,大分三神,京都不死鸟,0,2,4.59,3.56,1.68,https://www.okooo.com/soccer/match/1271497/history/
24126,1271498,天皇杯,08-21 18:00,长崎航海,横滨水手,2,3,3.36,4.00,1.84,https://www.okooo.com/soccer/match/1271498/history/
24126,1271494,天皇杯,08-21 18:00,爱媛FC,广岛三箭,0,2,15.03,7.95,1.13,https://www.okooo.com/soccer/match/1271494/history/
24126,1271492,天皇杯,08-21 18:00,甲府风林,鹿岛鹿角,1,2,4.53,3.44,1.73,https://www.okooo.com/soccer/match/1271492/history/
24126,1272445,天皇杯,08-21 18:00,雷法山口,鸟栖沙岩,2,0,2.38,3.07,2.89,https://www.okooo.com/soccer/match/1272445/history/
24126,1275275,欧冠,08-21 03:00,博德闪耀,贝尔格莱德红星,2,1,1.80,3.78,4.08,https://www.okooo.com/soccer/match/1275275/history/
24126,1275283,欧冠,08-21 03:00,里尔,布拉格斯拉维亚,2,0,1.75,3.45,4.87,https://www.okooo.com/soccer/match/1275283/history/
24126,1275279,欧冠,08-22 03:00,基辅迪纳摩,萨尔茨堡,0,2,3.01,3.48,2.24,https://www.okooo.com/soccer/match/1275279/history/
24126,1275280,欧冠,08-22 03:00,马尔默,布斯巴达,0,2,2.27,3.39,3.00,https://www.okooo.com/soccer/match/1275280/history/
24126,1275284,欧冠,08-22 03:00,中日德兰,布拉迪斯拉发,1,1,1.52,4.23,5.77,https://www.okooo.com/soccer/match/1275284/history/
24126,1274910,欧冠,08-22 03:00,年轻人,加拉塔萨雷,3,2,3.40,3.66,2.01,https://www.okooo.com/soccer/match/1274910/history/
