期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24180,1250371,欧国联,11-17 22:00,拉脱维亚,亚美尼亚,1,2,3.23,3.17,2.26,https://www.okooo.com/soccer/match/1250371/history/
24180,1250372,欧国联,11-17 22:00,北马其顿,法罗群岛,1,0,1.53,3.82,6.42,https://www.okooo.com/soccer/match/1250372/history/
24180,1250317,欧国联,11-18 01:00,奥地利,斯洛文尼亚,1,1,1.39,4.69,7.56,https://www.okooo.com/soccer/match/1250317/history/
24180,1250305,欧国联,11-18 01:00,英格兰,爱尔兰,5,0,1.22,6.10,13.09,https://www.okooo.com/soccer/match/1250305/history/
24180,1250306,欧国联,11-18 01:00,芬兰,希腊,0,2,4.96,3.62,1.71,https://www.okooo.com/soccer/match/1250306/history/
24180,1250318,欧国联,11-18 01:00,挪威,哈萨克斯坦,5,0,1.08,10.86,25.07,https://www.okooo.com/soccer/match/1250318/history/
24180,1250258,欧国联,11-18 03:45,意大利,法国,1,3,2.38,3.06,3.23,https://www.okooo.com/soccer/match/1250258/history/
24180,1250245,欧国联,11-19 03:45,克罗地亚,葡萄牙,1,1,2.44,3.14,3.04,https://www.okooo.com/soccer/match/1250245/history/
24180,1250360,欧国联,11-19 03:45,卢森堡,北爱尔兰,2,2,4.10,2.93,2.09,https://www.okooo.com/soccer/match/1250360/history/
24180,1250246,欧国联,11-19 03:45,波兰,苏格兰,1,2,2.28,3.29,3.15,https://www.okooo.com/soccer/match/1250246/history/
24180,1250348,欧国联,11-19 03:45,罗马尼亚,塞浦路斯,4,1,1.31,5.17,9.17,https://www.okooo.com/soccer/match/1250348/history/
24180,1250281,欧国联,11-19 03:45,塞尔维亚,丹麦,0,0,2.54,3.25,2.81,https://www.okooo.com/soccer/match/1250281/history/
24180,1250282,欧国联,11-19 03:45,西班牙,瑞士,3,2,1.29,5.73,9.49,https://www.okooo.com/soccer/match/1250282/history/
24180,1250359,欧国联,11-19 03:45,保加利亚,白俄罗斯,1,1,2.12,3.05,3.77,https://www.okooo.com/soccer/match/1250359/history/
