期数id,比赛id,赛事,时间,主队,客队,全场主队得分,全场客队得分,主胜SP值,主平SP值,主负SP值,分析链接
24068,1216818,英超,04-27 19:30,西汉姆,利物浦,2,2,5.21,4.78,1.53,https://www.okooo.com/soccer/match/1216818/history/
24068,1216819,英超,04-27 22:00,狼队,卢顿,2,1,1.89,3.81,3.76,https://www.okooo.com/soccer/match/1216819/history/
24068,1216814,英超,04-27 22:00,曼联,伯恩利,1,1,1.49,4.98,5.44,https://www.okooo.com/soccer/match/1216814/history/
24068,1216813,英超,04-27 22:00,富勒姆,水晶宫,1,1,2.05,3.49,3.54,https://www.okooo.com/soccer/match/1216813/history/
24068,1216812,英超,04-28 00:30,埃弗顿,布伦特,1,0,2.78,3.40,2.49,https://www.okooo.com/soccer/match/1216812/history/
24068,1216811,英超,04-28 03:00,维拉,切尔西,2,2,2.05,3.88,3.21,https://www.okooo.com/soccer/match/1216811/history/
24068,1226213,德甲,04-27 21:30,莱比锡,多特蒙德,4,1,1.56,4.63,4.95,https://www.okooo.com/soccer/match/1226213/history/
24068,1226219,德甲,04-27 21:30,奥格斯堡,不来梅,0,3,1.69,4.22,4.33,https://www.okooo.com/soccer/match/1226219/history/
24068,1226212,德甲,04-27 21:30,拜仁,法兰克福,2,1,1.42,5.13,6.11,https://www.okooo.com/soccer/match/1226212/history/
24068,1226214,德甲,04-27 21:30,弗赖堡,沃尔夫斯堡,1,2,2.25,3.42,3.08,https://www.okooo.com/soccer/match/1226214/history/
24068,1226215,德甲,04-28 00:30,勒沃库森,斯图加特,2,2,1.78,3.97,4.05,https://www.okooo.com/soccer/match/1226215/history/
24068,1228128,意甲,04-28 00:00,尤文,AC米兰,0,0,2.11,3.27,3.57,https://www.okooo.com/soccer/match/1228128/history/
24068,1228130,意甲,04-27 21:00,莱切,蒙扎,1,1,1.99,3.26,3.97,https://www.okooo.com/soccer/match/1228130/history/
24068,1228759,葡超,04-28 01:00,本菲卡,布拉加,3,1,1.56,4.46,4.93,https://www.okooo.com/soccer/match/1228759/history/
